Epoch 0: TrainLoss=2.791547e+00, EvalMSE=6.843878e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.542821e-03, EvalMSE=3.565278e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.906420e-03, EvalMSE=3.559746e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.427403e-03, EvalMSE=3.557501e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.064619e-03, EvalMSE=3.557495e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.787348e-03, EvalMSE=3.558943e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.573107e-03, EvalMSE=3.561284e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.405593e-03, EvalMSE=3.564130e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.272936e-03, EvalMSE=3.567208e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.166400e-03, EvalMSE=3.570320e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.079448e-03, EvalMSE=3.573320e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.007115e-03, EvalMSE=3.576110e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=9.456000e-04, EvalMSE=3.578627e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=8.920162e-04, EvalMSE=3.580844e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=8.441590e-04, EvalMSE=3.582758e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=8.004016e-04, EvalMSE=3.584387e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=7.595641e-04, EvalMSE=3.585768e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=7.208732e-04, EvalMSE=3.586952e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=6.838912e-04, EvalMSE=3.588007e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=6.484899e-04, EvalMSE=3.588999e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 0: TrainLoss=4.744346e+00, EvalMSE=7.241654e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 100: TrainLoss=8.785800e-01, EvalMSE=6.888482e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 200: TrainLoss=4.866830e-01, EvalMSE=6.232730e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 300: TrainLoss=2.743284e-01, EvalMSE=5.582039e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.582333e-01, EvalMSE=5.165111e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 500: TrainLoss=9.054394e-02, EvalMSE=4.863024e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 600: TrainLoss=6.033226e-02, EvalMSE=4.634255e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 700: TrainLoss=4.595823e-02, EvalMSE=4.448237e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 800: TrainLoss=3.725797e-02, EvalMSE=4.329300e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 900: TrainLoss=3.156260e-02, EvalMSE=4.249870e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=2.733504e-02, EvalMSE=4.186091e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=2.381556e-02, EvalMSE=4.130253e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=2.057775e-02, EvalMSE=4.076643e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.728125e-02, EvalMSE=4.018968e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.375373e-02, EvalMSE=3.953622e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.032748e-02, EvalMSE=3.885982e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=7.469858e-03, EvalMSE=3.825339e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=5.312047e-03, EvalMSE=3.775711e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=3.775836e-03, EvalMSE=3.736831e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.730613e-03, EvalMSE=3.707422e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.043946e-03, EvalMSE=3.686089e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.601531e-03, EvalMSE=3.671313e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.316091e-03, EvalMSE=3.661547e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.127481e-03, EvalMSE=3.655393e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=9.975611e-04, EvalMSE=3.651701e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=9.034673e-04, EvalMSE=3.649597e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=8.317948e-04, EvalMSE=3.648470e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=7.745800e-04, EvalMSE=3.647938e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=7.269235e-04, EvalMSE=3.647783e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=6.857427e-04, EvalMSE=3.647892e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=6.491073e-04, EvalMSE=3.648198e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=6.158181e-04, EvalMSE=3.648651e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=5.851436e-04, EvalMSE=3.649204e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=5.566066e-04, EvalMSE=3.649814e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=5.298997e-04, EvalMSE=3.650442e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 0: TrainLoss=4.758414e+00, EvalMSE=7.021833e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 100: TrainLoss=8.370355e-01, EvalMSE=6.211675e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 200: TrainLoss=5.446343e-01, EvalMSE=5.762574e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 300: TrainLoss=3.099262e-01, EvalMSE=5.210437e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.556930e-01, EvalMSE=4.694971e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 500: TrainLoss=9.265755e-02, EvalMSE=4.402297e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 600: TrainLoss=6.401692e-02, EvalMSE=4.295922e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 700: TrainLoss=4.760328e-02, EvalMSE=4.240453e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 800: TrainLoss=3.707973e-02, EvalMSE=4.179283e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 900: TrainLoss=2.970103e-02, EvalMSE=4.112246e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=2.414206e-02, EvalMSE=4.047296e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.985957e-02, EvalMSE=3.987222e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.649505e-02, EvalMSE=3.932533e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.381829e-02, EvalMSE=3.883624e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.168587e-02, EvalMSE=3.840692e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=9.979272e-03, EvalMSE=3.803552e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=8.578812e-03, EvalMSE=3.771580e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=7.347847e-03, EvalMSE=3.742994e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=6.211686e-03, EvalMSE=3.716613e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=5.249479e-03, EvalMSE=3.695823e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=4.454336e-03, EvalMSE=3.680454e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=3.781012e-03, EvalMSE=3.669381e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=3.206471e-03, EvalMSE=3.661744e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.724938e-03, EvalMSE=3.656645e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.329200e-03, EvalMSE=3.653359e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.007123e-03, EvalMSE=3.651352e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.745859e-03, EvalMSE=3.650145e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.534025e-03, EvalMSE=3.649291e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.362310e-03, EvalMSE=3.648459e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.223244e-03, EvalMSE=3.647502e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.110546e-03, EvalMSE=3.646433e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.018760e-03, EvalMSE=3.645321e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=9.432487e-04, EvalMSE=3.644233e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=8.802074e-04, EvalMSE=3.643201e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=8.266450e-04, EvalMSE=3.642238e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 0: TrainLoss=5.767709e+00, EvalMSE=6.996227e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.066097e+00, EvalMSE=6.251488e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 200: TrainLoss=5.954295e-01, EvalMSE=5.882891e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 300: TrainLoss=3.622659e-01, EvalMSE=5.499133e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.194140e-01, EvalMSE=5.154244e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.308245e-01, EvalMSE=4.825814e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 600: TrainLoss=8.704413e-02, EvalMSE=4.576794e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 700: TrainLoss=6.346897e-02, EvalMSE=4.432411e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.838009e-02, EvalMSE=4.313955e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 900: TrainLoss=3.738828e-02, EvalMSE=4.199989e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=2.894628e-02, EvalMSE=4.097017e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=2.235818e-02, EvalMSE=4.008646e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.720751e-02, EvalMSE=3.935695e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.321601e-02, EvalMSE=3.877058e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.017742e-02, EvalMSE=3.830457e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=7.905383e-03, EvalMSE=3.794090e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=6.224473e-03, EvalMSE=3.766590e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=4.986091e-03, EvalMSE=3.746478e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=4.074173e-03, EvalMSE=3.732240e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=3.400966e-03, EvalMSE=3.722487e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.901231e-03, EvalMSE=3.716035e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.527094e-03, EvalMSE=3.711926e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.243831e-03, EvalMSE=3.709422e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.026361e-03, EvalMSE=3.707970e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.856578e-03, EvalMSE=3.707170e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.721400e-03, EvalMSE=3.706737e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.611339e-03, EvalMSE=3.706474e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.519495e-03, EvalMSE=3.706245e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.440862e-03, EvalMSE=3.705962e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.371813e-03, EvalMSE=3.705573e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.309721e-03, EvalMSE=3.705054e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.252706e-03, EvalMSE=3.704401e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.199399e-03, EvalMSE=3.703618e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.148826e-03, EvalMSE=3.702720e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.100285e-03, EvalMSE=3.701720e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 0: TrainLoss=6.359057e+00, EvalMSE=6.618445e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 100: TrainLoss=9.091406e-01, EvalMSE=6.031175e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 200: TrainLoss=5.670491e-01, EvalMSE=5.816343e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 300: TrainLoss=4.431674e-01, EvalMSE=5.532863e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 400: TrainLoss=3.444081e-01, EvalMSE=5.323645e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 500: TrainLoss=2.587198e-01, EvalMSE=5.122054e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.895991e-01, EvalMSE=4.913522e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.383809e-01, EvalMSE=4.714050e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.032554e-01, EvalMSE=4.545571e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 900: TrainLoss=7.410928e-02, EvalMSE=4.383317e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=5.314057e-02, EvalMSE=4.201461e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.913587e-02, EvalMSE=4.106022e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.022579e-02, EvalMSE=4.050337e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.383218e-02, EvalMSE=4.003406e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.897668e-02, EvalMSE=3.959218e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.519513e-02, EvalMSE=3.916635e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.222112e-02, EvalMSE=3.875965e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=9.868552e-03, EvalMSE=3.837812e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=8.004600e-03, EvalMSE=3.802871e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=6.529068e-03, EvalMSE=3.771730e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=5.362077e-03, EvalMSE=3.744629e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=4.440001e-03, EvalMSE=3.721466e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=3.713136e-03, EvalMSE=3.701977e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=3.142133e-03, EvalMSE=3.685852e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.694706e-03, EvalMSE=3.672740e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.343795e-03, EvalMSE=3.662248e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.066978e-03, EvalMSE=3.653967e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.846243e-03, EvalMSE=3.647518e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.667507e-03, EvalMSE=3.642569e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.520078e-03, EvalMSE=3.638838e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.395955e-03, EvalMSE=3.636083e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.289241e-03, EvalMSE=3.634103e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.195614e-03, EvalMSE=3.632727e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
