Epoch 0: TrainLoss=3.369283e+01, Pen=2.412609e+00, EvalMSE=1.287039e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.035016e-01, Pen=9.574956e-04, EvalMSE=1.329334e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.007664e-01, Pen=9.416538e-04, EvalMSE=1.316799e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=9.808946e-02, Pen=9.261561e-04, EvalMSE=1.308692e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=9.542626e-02, Pen=9.038126e-04, EvalMSE=1.297948e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.835538e+01, Pen=1.513342e+00, EvalMSE=1.297957e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.897181e+01, Pen=2.529339e-01, EvalMSE=1.492351e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.061482e+01, Pen=2.451548e-01, EvalMSE=9.853195e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 300: TrainLoss=4.493026e+00, Pen=2.314510e-01, EvalMSE=6.678555e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.282083e+00, Pen=1.804444e-01, EvalMSE=6.192896e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.530388e+00, Pen=1.604853e-01, EvalMSE=5.732992e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.190186e+00, Pen=1.618788e-01, EvalMSE=5.579378e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.028090e+00, Pen=1.561696e-01, EvalMSE=5.350530e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 800: TrainLoss=9.158547e-01, Pen=1.456460e-01, EvalMSE=4.939785e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 900: TrainLoss=8.009657e-01, Pen=6.309842e-02, EvalMSE=3.999173e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=5.446476e-01, Pen=2.183540e-03, EvalMSE=3.128940e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.670510e-01, Pen=1.312060e-03, EvalMSE=2.697219e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.038348e-01, Pen=8.715910e-04, EvalMSE=2.373430e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.519123e-01, Pen=6.348615e-04, EvalMSE=2.161370e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.149548e-01, Pen=5.778907e-04, EvalMSE=2.000981e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.843113e-01, Pen=6.102769e-04, EvalMSE=1.821130e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.606915e-01, Pen=6.034962e-04, EvalMSE=1.676343e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.412967e-01, Pen=5.878329e-04, EvalMSE=1.577130e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.268851e-01, Pen=5.805686e-04, EvalMSE=1.534063e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.153486e-01, Pen=5.772638e-04, EvalMSE=1.507694e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.054685e-01, Pen=5.753385e-04, EvalMSE=1.485993e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.966339e-01, Pen=5.714726e-04, EvalMSE=1.465346e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.884322e-01, Pen=5.696559e-04, EvalMSE=1.443779e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.805598e-01, Pen=5.706424e-04, EvalMSE=1.420117e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.728895e-01, Pen=5.741159e-04, EvalMSE=1.396714e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.656038e-01, Pen=5.777528e-04, EvalMSE=1.379468e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.586356e-01, Pen=5.818671e-04, EvalMSE=1.368764e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.518142e-01, Pen=5.848587e-04, EvalMSE=1.360934e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.449380e-01, Pen=5.918924e-04, EvalMSE=1.350577e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.379508e-01, Pen=5.985320e-04, EvalMSE=1.337264e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.311515e-01, Pen=6.070565e-04, EvalMSE=1.324912e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.248325e-01, Pen=6.075434e-04, EvalMSE=1.316333e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.188326e-01, Pen=6.208717e-04, EvalMSE=1.306480e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.133640e-01, Pen=6.224058e-04, EvalMSE=1.298921e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.083351e-01, Pen=6.342239e-04, EvalMSE=1.290049e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.298088e+01, Pen=7.208034e-01, EvalMSE=1.286908e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.573513e+01, Pen=3.028116e-01, EvalMSE=1.575991e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 200: TrainLoss=7.868322e+00, Pen=2.774652e-01, EvalMSE=9.747246e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 300: TrainLoss=3.562070e+00, Pen=1.886308e-01, EvalMSE=6.226249e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.981049e+00, Pen=1.007644e-01, EvalMSE=5.136686e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.273654e+00, Pen=5.343833e-02, EvalMSE=4.084634e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 600: TrainLoss=8.707713e-01, Pen=2.283698e-02, EvalMSE=3.053211e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 700: TrainLoss=6.599220e-01, Pen=9.309665e-03, EvalMSE=2.624666e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.326301e-01, Pen=4.666206e-03, EvalMSE=2.346671e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.488157e-01, Pen=2.878764e-03, EvalMSE=2.199407e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.856491e-01, Pen=1.952185e-03, EvalMSE=2.077388e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.377965e-01, Pen=1.295772e-03, EvalMSE=1.936342e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.033222e-01, Pen=9.248726e-04, EvalMSE=1.861947e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.727045e-01, Pen=7.014043e-04, EvalMSE=1.785065e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.478119e-01, Pen=5.985306e-04, EvalMSE=1.681170e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.277915e-01, Pen=5.813812e-04, EvalMSE=1.636443e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.101865e-01, Pen=5.802016e-04, EvalMSE=1.623221e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.941458e-01, Pen=5.909695e-04, EvalMSE=1.622935e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.798974e-01, Pen=6.105063e-04, EvalMSE=1.637704e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.672767e-01, Pen=6.213001e-04, EvalMSE=1.653247e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.563730e-01, Pen=6.051737e-04, EvalMSE=1.658288e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.468302e-01, Pen=5.821187e-04, EvalMSE=1.644862e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.380641e-01, Pen=5.626831e-04, EvalMSE=1.614698e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.297480e-01, Pen=5.490629e-04, EvalMSE=1.578921e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.223119e-01, Pen=5.384323e-04, EvalMSE=1.551821e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.157122e-01, Pen=5.326745e-04, EvalMSE=1.533113e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.097520e-01, Pen=5.331311e-04, EvalMSE=1.521981e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.043139e-01, Pen=5.382785e-04, EvalMSE=1.513016e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=9.940075e-02, Pen=5.425169e-04, EvalMSE=1.501697e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=9.508020e-02, Pen=5.475819e-04, EvalMSE=1.487264e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=9.116617e-02, Pen=5.525898e-04, EvalMSE=1.470132e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=8.773310e-02, Pen=5.724199e-04, EvalMSE=1.447439e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=8.437922e-02, Pen=5.668762e-04, EvalMSE=1.434306e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=8.142048e-02, Pen=5.757080e-04, EvalMSE=1.417073e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=7.869612e-02, Pen=5.828591e-04, EvalMSE=1.403580e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.543479e+01, Pen=5.311480e-01, EvalMSE=1.278818e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.739013e+01, Pen=3.585570e-01, EvalMSE=1.526667e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 200: TrainLoss=8.755095e+00, Pen=2.280361e-01, EvalMSE=8.924414e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 300: TrainLoss=4.253222e+00, Pen=1.807190e-01, EvalMSE=6.564262e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.046969e+00, Pen=1.775660e-01, EvalMSE=6.348100e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.390393e+00, Pen=1.639289e-01, EvalMSE=5.837584e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.069275e+00, Pen=1.605871e-01, EvalMSE=5.564109e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 700: TrainLoss=8.743687e-01, Pen=1.366583e-01, EvalMSE=5.183083e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 800: TrainLoss=7.555259e-01, Pen=1.086842e-01, EvalMSE=4.644847e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 900: TrainLoss=6.774261e-01, Pen=8.352351e-02, EvalMSE=4.206249e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=6.203732e-01, Pen=5.832272e-02, EvalMSE=3.659654e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=5.626247e-01, Pen=3.741273e-02, EvalMSE=3.035527e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=5.101101e-01, Pen=2.215013e-02, EvalMSE=2.592564e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=4.625049e-01, Pen=1.046091e-02, EvalMSE=2.387526e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=4.223950e-01, Pen=4.141703e-03, EvalMSE=2.200308e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.673319e-01, Pen=9.319586e-04, EvalMSE=1.947692e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.292351e-01, Pen=7.174283e-04, EvalMSE=1.810349e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.093977e-01, Pen=6.873795e-04, EvalMSE=1.796077e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.963336e-01, Pen=6.578239e-04, EvalMSE=1.785005e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.857809e-01, Pen=6.533151e-04, EvalMSE=1.758332e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.756913e-01, Pen=6.561847e-04, EvalMSE=1.701477e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.649713e-01, Pen=6.537546e-04, EvalMSE=1.627333e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.537498e-01, Pen=6.509424e-04, EvalMSE=1.560178e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.423291e-01, Pen=6.450816e-04, EvalMSE=1.488036e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.305927e-01, Pen=6.404377e-04, EvalMSE=1.414657e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.179191e-01, Pen=6.427126e-04, EvalMSE=1.347153e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.030803e-01, Pen=6.596173e-04, EvalMSE=1.283612e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.857076e-01, Pen=6.389156e-04, EvalMSE=1.229130e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.688083e-01, Pen=6.341983e-04, EvalMSE=1.185840e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.538637e-01, Pen=6.351627e-04, EvalMSE=1.182079e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.423769e-01, Pen=6.211916e-04, EvalMSE=1.182433e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.328277e-01, Pen=6.050995e-04, EvalMSE=1.186437e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.243548e-01, Pen=5.861610e-04, EvalMSE=1.198129e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.167114e-01, Pen=5.624631e-04, EvalMSE=1.211704e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.097969e-01, Pen=5.505724e-04, EvalMSE=1.215424e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.764843e+01, Pen=1.520054e+00, EvalMSE=1.293460e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
