Epoch 0: TrainLoss=1.524781e+02, Pen=1.577348e+00, EvalMSE=1.294272e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=9.284283e+00, Pen=7.724573e-11, EvalMSE=2.817867e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=9.133018e+00, Pen=1.070984e-10, EvalMSE=3.007870e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=8.982468e+00, Pen=1.350587e-10, EvalMSE=3.214679e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=8.831143e+00, Pen=1.732873e-10, EvalMSE=3.355707e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=8.680966e+00, Pen=2.291123e-10, EvalMSE=3.594454e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=8.538856e+00, Pen=3.023093e-10, EvalMSE=3.956839e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=8.401330e+00, Pen=3.830719e-10, EvalMSE=4.484202e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=8.262661e+00, Pen=4.747326e-10, EvalMSE=5.293812e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=8.126463e+00, Pen=5.504362e-10, EvalMSE=6.462757e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=7.995749e+00, Pen=6.135205e-10, EvalMSE=7.947622e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=7.868845e+00, Pen=6.586759e-10, EvalMSE=9.678080e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=7.741867e+00, Pen=6.685998e-10, EvalMSE=1.157166e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=7.609866e+00, Pen=5.994664e-10, EvalMSE=1.344758e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=7.470144e+00, Pen=4.386365e-10, EvalMSE=1.509508e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=7.333607e+00, Pen=3.305933e-10, EvalMSE=1.699529e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=7.201972e+00, Pen=2.943804e-10, EvalMSE=1.864721e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.456323e+02, Pen=1.564476e+00, EvalMSE=1.315811e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=9.855604e+01, Pen=8.172179e-05, EvalMSE=1.808733e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=8.370260e+01, Pen=1.864775e-03, EvalMSE=2.701753e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=4.885841e+01, Pen=8.165465e-03, EvalMSE=2.217859e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.609485e+01, Pen=4.902412e-07, EvalMSE=2.059511e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.795079e+01, Pen=1.313491e-10, EvalMSE=1.124695e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.549731e+01, Pen=8.158372e-13, EvalMSE=7.490600e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.436909e+01, Pen=3.996376e-14, EvalMSE=5.793911e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.372589e+01, Pen=1.808620e-14, EvalMSE=5.019965e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.328967e+01, Pen=1.606368e-14, EvalMSE=4.536675e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.295486e+01, Pen=3.435014e-14, EvalMSE=4.240516e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.267600e+01, Pen=7.147453e-14, EvalMSE=4.054242e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.244725e+01, Pen=1.126970e-13, EvalMSE=3.955637e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.225006e+01, Pen=1.277599e-13, EvalMSE=3.923091e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.206757e+01, Pen=1.029959e-13, EvalMSE=3.964822e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.189342e+01, Pen=6.893749e-14, EvalMSE=4.048644e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.172654e+01, Pen=5.536304e-14, EvalMSE=4.079291e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.156230e+01, Pen=5.313209e-14, EvalMSE=4.067735e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.139858e+01, Pen=5.498789e-14, EvalMSE=3.988839e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.125374e+01, Pen=4.472144e-14, EvalMSE=3.923107e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.112073e+01, Pen=2.067092e-14, EvalMSE=3.876235e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.099168e+01, Pen=1.437535e-14, EvalMSE=3.824134e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.086541e+01, Pen=1.348824e-14, EvalMSE=3.765306e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.073644e+01, Pen=1.448201e-14, EvalMSE=3.697631e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.059418e+01, Pen=3.054033e-14, EvalMSE=3.653915e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.042128e+01, Pen=1.107798e-13, EvalMSE=3.624357e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.027523e+01, Pen=4.183097e-14, EvalMSE=3.540649e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.013400e+01, Pen=5.199189e-14, EvalMSE=3.494517e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=9.999526e+00, Pen=5.035573e-14, EvalMSE=3.514667e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=9.866306e+00, Pen=5.508609e-14, EvalMSE=3.574025e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=9.734485e+00, Pen=7.196304e-14, EvalMSE=3.645277e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=9.606367e+00, Pen=1.034028e-13, EvalMSE=3.764209e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=9.482699e+00, Pen=1.466757e-13, EvalMSE=3.945274e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=9.361607e+00, Pen=1.885106e-13, EvalMSE=4.160380e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=9.228229e+00, Pen=2.139069e-13, EvalMSE=4.303832e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.350722e+02, Pen=1.026348e+00, EvalMSE=1.251793e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=9.348657e+01, Pen=6.573228e-05, EvalMSE=1.703002e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=8.320758e+01, Pen=5.696795e-04, EvalMSE=2.577605e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=5.149134e+01, Pen=9.741986e-04, EvalMSE=2.997250e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.835812e+01, Pen=2.806900e-09, EvalMSE=2.929757e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.994922e+01, Pen=8.080323e-13, EvalMSE=1.450745e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.661383e+01, Pen=1.667939e-13, EvalMSE=8.875499e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.512746e+01, Pen=4.016719e-13, EvalMSE=6.998756e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.419287e+01, Pen=4.981916e-13, EvalMSE=6.077542e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.345289e+01, Pen=3.086477e-13, EvalMSE=5.530977e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.286664e+01, Pen=1.741746e-13, EvalMSE=5.108983e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.238727e+01, Pen=1.570736e-13, EvalMSE=4.752909e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.201593e+01, Pen=1.601610e-13, EvalMSE=4.450879e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.170096e+01, Pen=1.896296e-13, EvalMSE=4.257401e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.144113e+01, Pen=2.289955e-13, EvalMSE=4.109558e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.121137e+01, Pen=2.386029e-13, EvalMSE=4.019355e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.099477e+01, Pen=2.249120e-13, EvalMSE=3.962474e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.077904e+01, Pen=1.959121e-13, EvalMSE=3.898649e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.056138e+01, Pen=1.934279e-13, EvalMSE=3.835093e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.033518e+01, Pen=2.304718e-13, EvalMSE=3.798914e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.012847e+01, Pen=3.083299e-13, EvalMSE=3.651216e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=9.931202e+00, Pen=5.035661e-13, EvalMSE=3.515929e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=9.740680e+00, Pen=9.562746e-13, EvalMSE=3.684468e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=9.547567e+00, Pen=1.941669e-12, EvalMSE=3.833874e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=9.347454e+00, Pen=4.188712e-12, EvalMSE=3.901972e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=9.144772e+00, Pen=9.353042e-12, EvalMSE=4.238544e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=8.897955e+00, Pen=2.607853e-11, EvalMSE=4.888420e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=8.703633e+00, Pen=5.559506e-11, EvalMSE=5.855971e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=8.538545e+00, Pen=1.067667e-10, EvalMSE=6.834602e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=8.386347e+00, Pen=1.969779e-10, EvalMSE=7.676986e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=8.247073e+00, Pen=3.716095e-10, EvalMSE=8.449586e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=8.119410e+00, Pen=6.957655e-10, EvalMSE=9.254230e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=8.002075e+00, Pen=1.279321e-09, EvalMSE=1.003744e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=7.892588e+00, Pen=2.351141e-09, EvalMSE=1.076391e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=7.789733e+00, Pen=4.245657e-09, EvalMSE=1.143709e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.523744e+02, Pen=1.687792e+00, EvalMSE=1.284303e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.024047e+02, Pen=4.313929e-05, EvalMSE=1.637552e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=8.628519e+01, Pen=1.084223e-03, EvalMSE=2.255308e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=4.719915e+01, Pen=1.052435e-02, EvalMSE=1.899960e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.507465e+01, Pen=2.958001e-08, EvalMSE=2.044510e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.639054e+01, Pen=3.519857e-10, EvalMSE=1.265131e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.361506e+01, Pen=4.825026e-12, EvalMSE=8.674228e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.243506e+01, Pen=1.986047e-12, EvalMSE=6.683321e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.162422e+01, Pen=2.251838e-13, EvalMSE=5.397931e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.111991e+01, Pen=9.021169e-14, EvalMSE=4.706501e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.073781e+01, Pen=5.072654e-14, EvalMSE=4.254468e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.042370e+01, Pen=3.478059e-14, EvalMSE=3.941752e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.011581e+01, Pen=3.302409e-14, EvalMSE=3.622779e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=9.849190e+00, Pen=4.707221e-14, EvalMSE=3.380956e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=9.602199e+00, Pen=8.090066e-14, EvalMSE=3.330089e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=9.357924e+00, Pen=1.423701e-13, EvalMSE=3.481933e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=9.148697e+00, Pen=2.251541e-13, EvalMSE=3.797673e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=8.964954e+00, Pen=3.053364e-13, EvalMSE=4.176341e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=8.797943e+00, Pen=3.678705e-13, EvalMSE=4.528455e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=8.642300e+00, Pen=3.983026e-13, EvalMSE=4.868315e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=8.494921e+00, Pen=4.115297e-13, EvalMSE=5.235953e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=8.350899e+00, Pen=5.841675e-13, EvalMSE=5.599354e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=8.191892e+00, Pen=8.709393e-13, EvalMSE=5.968566e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=8.037378e+00, Pen=6.779136e-13, EvalMSE=6.393980e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=7.904097e+00, Pen=5.162196e-13, EvalMSE=6.833590e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=7.784680e+00, Pen=4.387549e-13, EvalMSE=7.249152e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=7.674086e+00, Pen=4.208448e-13, EvalMSE=7.531448e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=7.567291e+00, Pen=4.803023e-13, EvalMSE=7.655757e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=7.463206e+00, Pen=8.243943e-13, EvalMSE=7.808455e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=7.359734e+00, Pen=1.918832e-12, EvalMSE=7.932286e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=7.253654e+00, Pen=4.172675e-12, EvalMSE=7.927216e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=7.143502e+00, Pen=8.651637e-12, EvalMSE=7.780887e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=7.033387e+00, Pen=1.651859e-11, EvalMSE=7.673732e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=6.926497e+00, Pen=2.806769e-11, EvalMSE=7.770606e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=6.821803e+00, Pen=4.119654e-11, EvalMSE=8.144221e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.487564e+02, Pen=1.316741e+00, EvalMSE=1.288295e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
