Epoch 0: TrainLoss=2.494229e+02, Pen=2.031893e+00, EvalMSE=6.791389e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=4.530221e-01, Pen=6.998751e-03, EvalMSE=2.732715e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=4.399297e-01, Pen=6.720594e-03, EvalMSE=2.716445e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=4.279636e-01, Pen=6.464704e-03, EvalMSE=2.689949e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=4.169961e-01, Pen=6.245911e-03, EvalMSE=2.667454e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=4.069560e-01, Pen=6.070679e-03, EvalMSE=2.658371e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.370436e+02, Pen=8.778691e-01, EvalMSE=6.740172e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.427444e+02, Pen=1.362401e-06, EvalMSE=6.774323e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 200: TrainLoss=7.742599e+01, Pen=5.293281e-04, EvalMSE=5.178110e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 300: TrainLoss=3.840902e+01, Pen=7.972500e-04, EvalMSE=2.464726e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.402689e+01, Pen=1.379464e-03, EvalMSE=3.813966e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 500: TrainLoss=5.374818e+00, Pen=6.116861e-03, EvalMSE=2.971557e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 600: TrainLoss=3.056433e+00, Pen=5.394742e-03, EvalMSE=2.166570e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 700: TrainLoss=2.307622e+00, Pen=4.151774e-03, EvalMSE=1.561435e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.842839e+00, Pen=3.506541e-03, EvalMSE=1.210407e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.575767e+00, Pen=2.660461e-03, EvalMSE=9.811777e-05 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.354344e+00, Pen=1.498177e-03, EvalMSE=8.643012e-05 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.210356e+00, Pen=8.238575e-04, EvalMSE=8.026116e-05 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.096317e+00, Pen=6.098252e-04, EvalMSE=7.785172e-05 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.002700e+00, Pen=6.395014e-04, EvalMSE=8.121985e-05 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=9.290231e-01, Pen=7.511838e-04, EvalMSE=8.892776e-05 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=8.645555e-01, Pen=8.863783e-04, EvalMSE=9.961826e-05 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=7.722824e-01, Pen=1.025473e-03, EvalMSE=1.124762e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=7.069172e-01, Pen=1.099366e-03, EvalMSE=1.295103e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=6.770328e-01, Pen=1.160361e-03, EvalMSE=1.456010e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=6.533095e-01, Pen=1.208660e-03, EvalMSE=1.585777e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=6.315807e-01, Pen=1.247165e-03, EvalMSE=1.694255e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=6.108383e-01, Pen=1.278837e-03, EvalMSE=1.788934e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=5.921973e-01, Pen=1.309720e-03, EvalMSE=1.874587e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=5.752594e-01, Pen=1.341010e-03, EvalMSE=1.955028e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=5.600544e-01, Pen=1.370837e-03, EvalMSE=2.029256e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=5.463861e-01, Pen=1.395340e-03, EvalMSE=2.096790e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=5.336874e-01, Pen=1.412872e-03, EvalMSE=2.155460e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=5.214716e-01, Pen=1.424852e-03, EvalMSE=2.201814e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=5.097226e-01, Pen=1.437217e-03, EvalMSE=2.234808e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=4.988992e-01, Pen=1.451050e-03, EvalMSE=2.262055e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=4.890414e-01, Pen=1.456779e-03, EvalMSE=2.292287e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=4.798871e-01, Pen=1.450953e-03, EvalMSE=2.325594e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=4.712715e-01, Pen=1.436488e-03, EvalMSE=2.359763e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=4.631086e-01, Pen=1.415277e-03, EvalMSE=2.394354e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=4.553083e-01, Pen=1.386168e-03, EvalMSE=2.429752e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.942194e+02, Pen=1.784503e+00, EvalMSE=6.781165e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.161179e+02, Pen=3.397015e-05, EvalMSE=7.457853e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 200: TrainLoss=5.708984e+01, Pen=2.159511e-02, EvalMSE=6.370806e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 300: TrainLoss=2.870445e+01, Pen=4.058580e-02, EvalMSE=4.931510e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.517057e+01, Pen=1.975913e-02, EvalMSE=4.426236e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 500: TrainLoss=8.121034e+00, Pen=6.673311e-03, EvalMSE=4.460280e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 600: TrainLoss=4.042279e+00, Pen=1.788714e-02, EvalMSE=3.865633e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 700: TrainLoss=2.379917e+00, Pen=2.255551e-02, EvalMSE=2.784113e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.781980e+00, Pen=1.553151e-02, EvalMSE=1.981939e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.440638e+00, Pen=7.058673e-03, EvalMSE=1.319629e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.174282e+00, Pen=3.058861e-03, EvalMSE=7.665112e-05 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.007735e+00, Pen=2.398118e-03, EvalMSE=7.588530e-05 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=8.993114e-01, Pen=2.449401e-03, EvalMSE=9.694937e-05 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=8.015652e-01, Pen=2.741107e-03, EvalMSE=1.258083e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=7.322733e-01, Pen=2.574240e-03, EvalMSE=1.486826e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=6.765718e-01, Pen=2.191737e-03, EvalMSE=1.737607e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=6.277072e-01, Pen=1.786145e-03, EvalMSE=1.962614e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=5.891858e-01, Pen=1.465600e-03, EvalMSE=2.131731e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=5.619260e-01, Pen=1.269081e-03, EvalMSE=2.249227e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=5.394912e-01, Pen=1.152844e-03, EvalMSE=2.283919e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=5.202224e-01, Pen=1.094893e-03, EvalMSE=2.288037e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=5.033957e-01, Pen=1.049626e-03, EvalMSE=2.307468e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=4.882688e-01, Pen=1.005510e-03, EvalMSE=2.330504e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=4.742646e-01, Pen=9.752174e-04, EvalMSE=2.339613e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=4.609867e-01, Pen=9.664941e-04, EvalMSE=2.336960e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=4.482372e-01, Pen=9.700134e-04, EvalMSE=2.343851e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=4.354134e-01, Pen=9.668791e-04, EvalMSE=2.374317e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=4.183049e-01, Pen=9.363480e-04, EvalMSE=2.408467e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=3.879502e-01, Pen=8.639532e-04, EvalMSE=2.405348e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=3.656959e-01, Pen=9.068831e-04, EvalMSE=2.484305e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=3.491462e-01, Pen=9.886432e-04, EvalMSE=2.570331e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=3.359066e-01, Pen=1.078573e-03, EvalMSE=2.643841e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=3.247266e-01, Pen=1.164217e-03, EvalMSE=2.705710e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=3.148289e-01, Pen=1.233991e-03, EvalMSE=2.758239e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=3.055750e-01, Pen=1.277083e-03, EvalMSE=2.803378e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.268161e+02, Pen=1.359668e+00, EvalMSE=6.702400e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.262815e+02, Pen=2.359072e-05, EvalMSE=7.832532e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 200: TrainLoss=5.441952e+01, Pen=2.262205e-02, EvalMSE=6.510147e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 300: TrainLoss=2.505120e+01, Pen=4.788287e-02, EvalMSE=5.045673e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.364301e+01, Pen=5.047248e-02, EvalMSE=4.706046e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.050058e+01, Pen=4.784707e-02, EvalMSE=4.586263e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 600: TrainLoss=9.102676e+00, Pen=4.748300e-02, EvalMSE=4.447505e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 700: TrainLoss=8.288931e+00, Pen=4.730543e-02, EvalMSE=4.185157e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 800: TrainLoss=7.738217e+00, Pen=4.053259e-02, EvalMSE=3.598988e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 900: TrainLoss=6.771085e+00, Pen=1.345347e-02, EvalMSE=2.018481e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.296123e+00, Pen=4.928701e-04, EvalMSE=2.474818e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=2.396443e+00, Pen=3.955825e-04, EvalMSE=2.222847e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.943502e+00, Pen=4.560865e-04, EvalMSE=1.727588e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.634389e+00, Pen=6.638084e-04, EvalMSE=1.347229e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.418432e+00, Pen=7.706558e-04, EvalMSE=1.076502e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.254548e+00, Pen=7.654222e-04, EvalMSE=9.200947e-05 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.131828e+00, Pen=7.905714e-04, EvalMSE=8.787457e-05 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.043626e+00, Pen=8.644497e-04, EvalMSE=9.090643e-05 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=9.782277e-01, Pen=9.750547e-04, EvalMSE=9.774400e-05 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=9.263564e-01, Pen=1.061914e-03, EvalMSE=1.071084e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=8.850233e-01, Pen=1.075872e-03, EvalMSE=1.177229e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=8.504732e-01, Pen=1.075562e-03, EvalMSE=1.289438e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=8.200275e-01, Pen=1.067461e-03, EvalMSE=1.408344e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=7.919946e-01, Pen=1.052317e-03, EvalMSE=1.538256e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=7.653548e-01, Pen=1.038891e-03, EvalMSE=1.673325e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=7.404920e-01, Pen=1.046866e-03, EvalMSE=1.779376e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=7.196313e-01, Pen=1.054013e-03, EvalMSE=1.859278e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=7.021291e-01, Pen=1.050655e-03, EvalMSE=1.940144e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=6.870335e-01, Pen=1.037585e-03, EvalMSE=2.023881e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=6.737638e-01, Pen=1.013490e-03, EvalMSE=2.107743e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=6.619167e-01, Pen=9.789303e-04, EvalMSE=2.188441e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=6.511618e-01, Pen=9.360204e-04, EvalMSE=2.263445e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=6.412336e-01, Pen=8.872962e-04, EvalMSE=2.331913e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=6.319423e-01, Pen=8.355256e-04, EvalMSE=2.394369e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=6.231794e-01, Pen=7.837482e-04, EvalMSE=2.451922e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.102898e+02, Pen=5.623328e-01, EvalMSE=6.767311e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
