Epoch 0: TrainLoss=2.635741e+01, Pen=2.952977e+00, EvalMSE=1.479412e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 800: TrainLoss=6.109672e+00, Pen=2.361964e-01, EvalMSE=1.367853e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 900: TrainLoss=5.468508e+00, Pen=2.224097e-01, EvalMSE=1.864007e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=5.069638e+00, Pen=2.190993e-01, EvalMSE=2.324766e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.780256e+00, Pen=2.236223e-01, EvalMSE=2.554337e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.399662e+00, Pen=1.693673e-01, EvalMSE=2.511627e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.938298e+00, Pen=2.653813e-02, EvalMSE=1.908536e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.704483e+00, Pen=2.493564e-02, EvalMSE=1.647313e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.423742e+00, Pen=2.568397e-02, EvalMSE=1.349665e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.208285e+00, Pen=2.479285e-02, EvalMSE=1.187643e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.040933e+00, Pen=2.393336e-02, EvalMSE=1.099526e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.899011e+00, Pen=2.356554e-02, EvalMSE=1.036140e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.768634e+00, Pen=2.356248e-02, EvalMSE=9.823572e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.617723e+00, Pen=2.646197e-02, EvalMSE=9.011250e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.465407e+00, Pen=2.449835e-02, EvalMSE=8.803542e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.356452e+00, Pen=2.695598e-02, EvalMSE=8.158662e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.258105e+00, Pen=2.753887e-02, EvalMSE=7.904263e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.145883e+00, Pen=2.771748e-02, EvalMSE=7.719881e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.053445e+00, Pen=2.709101e-02, EvalMSE=7.589946e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.974921e+00, Pen=2.622252e-02, EvalMSE=7.530940e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.704678e+00, Pen=2.112362e-03, EvalMSE=8.350686e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.579878e+00, Pen=8.221740e-04, EvalMSE=6.478072e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.502659e+00, Pen=7.069904e-04, EvalMSE=6.089174e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.427477e+00, Pen=6.114896e-04, EvalMSE=5.644815e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.362398e+00, Pen=5.476357e-04, EvalMSE=5.228591e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.270242e+00, Pen=4.551499e-04, EvalMSE=4.838821e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.130056e+00, Pen=3.209128e-04, EvalMSE=3.717242e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.066959e+00, Pen=3.528894e-04, EvalMSE=3.231786e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.814782e+01, Pen=1.285866e+00, EvalMSE=1.499068e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.839596e+01, Pen=3.225881e-01, EvalMSE=2.173356e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.542293e+01, Pen=9.152157e-01, EvalMSE=2.590230e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.273884e+01, Pen=9.363546e-01, EvalMSE=2.261919e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.004843e+01, Pen=3.062987e-01, EvalMSE=1.308612e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 500: TrainLoss=7.591930e+00, Pen=1.538527e-01, EvalMSE=9.020720e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 600: TrainLoss=6.101050e+00, Pen=1.154379e-01, EvalMSE=1.272622e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.130359e+00, Pen=1.091095e-01, EvalMSE=1.742657e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.455959e+00, Pen=1.086871e-01, EvalMSE=2.058966e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 900: TrainLoss=3.958594e+00, Pen=1.060598e-01, EvalMSE=2.095331e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.603443e+00, Pen=9.383333e-02, EvalMSE=1.932228e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.360549e+00, Pen=7.327080e-02, EvalMSE=1.873827e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.009232e+00, Pen=2.138644e-02, EvalMSE=1.730796e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.775751e+00, Pen=1.615166e-02, EvalMSE=1.315861e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.562175e+00, Pen=1.192578e-02, EvalMSE=1.151942e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.368415e+00, Pen=8.665297e-03, EvalMSE=1.024713e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.150809e+00, Pen=6.919825e-03, EvalMSE=9.018686e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.989028e+00, Pen=5.130021e-03, EvalMSE=8.061087e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.853954e+00, Pen=3.789579e-03, EvalMSE=7.314809e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.739962e+00, Pen=2.837949e-03, EvalMSE=6.722657e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.643332e+00, Pen=2.158270e-03, EvalMSE=6.285915e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.560353e+00, Pen=1.691795e-03, EvalMSE=5.950695e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.488277e+00, Pen=1.384436e-03, EvalMSE=5.675489e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.422404e+00, Pen=1.196460e-03, EvalMSE=5.446947e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.363544e+00, Pen=1.072461e-03, EvalMSE=5.191675e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.311731e+00, Pen=1.007898e-03, EvalMSE=4.971469e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.265779e+00, Pen=9.814437e-04, EvalMSE=4.799557e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.224485e+00, Pen=9.745267e-04, EvalMSE=4.666801e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.185539e+00, Pen=9.651158e-04, EvalMSE=4.560532e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.147161e+00, Pen=9.894562e-04, EvalMSE=4.436348e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.106213e+00, Pen=1.087883e-03, EvalMSE=4.218417e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.071972e+00, Pen=1.132501e-03, EvalMSE=4.326572e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.033668e+00, Pen=1.020244e-03, EvalMSE=4.418697e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=9.899551e-01, Pen=1.008657e-03, EvalMSE=4.562893e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=9.619498e-01, Pen=1.135207e-03, EvalMSE=4.655092e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 0: TrainLoss=3.301632e+01, Pen=5.133284e+00, EvalMSE=1.375110e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.108273e+01, Pen=1.626218e-01, EvalMSE=1.745052e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.803723e+01, Pen=7.178012e-01, EvalMSE=2.511702e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.528036e+01, Pen=1.046172e+00, EvalMSE=2.380448e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.273367e+01, Pen=7.733933e-01, EvalMSE=1.785835e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.020714e+01, Pen=6.527462e-01, EvalMSE=1.454833e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 600: TrainLoss=8.157009e+00, Pen=4.203333e-01, EvalMSE=1.096906e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 700: TrainLoss=6.618804e+00, Pen=3.041390e-01, EvalMSE=9.996448e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.580100e+00, Pen=2.466726e-01, EvalMSE=1.270314e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.914904e+00, Pen=2.162725e-01, EvalMSE=1.721568e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.455492e+00, Pen=2.036341e-01, EvalMSE=2.099806e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.133057e+00, Pen=1.972451e-01, EvalMSE=2.242190e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.854603e+00, Pen=1.969850e-01, EvalMSE=2.124069e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.631588e+00, Pen=1.910594e-01, EvalMSE=1.916925e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.254265e+00, Pen=9.403206e-02, EvalMSE=1.832131e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.938237e+00, Pen=1.855210e-02, EvalMSE=1.317688e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.739336e+00, Pen=1.802636e-02, EvalMSE=1.072435e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.547724e+00, Pen=1.857921e-02, EvalMSE=9.702369e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.361357e+00, Pen=1.989466e-02, EvalMSE=8.342207e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.195440e+00, Pen=2.064357e-02, EvalMSE=7.422553e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.060984e+00, Pen=2.129880e-02, EvalMSE=6.998468e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.961252e+00, Pen=2.192118e-02, EvalMSE=6.907646e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.881018e+00, Pen=2.171138e-02, EvalMSE=6.835250e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.810911e+00, Pen=2.153435e-02, EvalMSE=6.724159e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.749710e+00, Pen=2.134421e-02, EvalMSE=6.620951e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.696048e+00, Pen=2.088808e-02, EvalMSE=6.547136e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.515654e+00, Pen=1.521542e-03, EvalMSE=6.760276e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.436493e+00, Pen=1.406377e-03, EvalMSE=5.522808e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.376246e+00, Pen=1.211015e-03, EvalMSE=5.164747e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.322425e+00, Pen=1.032714e-03, EvalMSE=4.891065e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.273296e+00, Pen=8.904084e-04, EvalMSE=4.599944e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.228061e+00, Pen=7.808490e-04, EvalMSE=4.306932e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.181964e+00, Pen=6.783352e-04, EvalMSE=4.093896e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.094219e+00, Pen=4.464597e-04, EvalMSE=3.564153e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.041788e+00, Pen=4.140247e-04, EvalMSE=3.229504e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.550013e+01, Pen=1.398914e+00, EvalMSE=1.255942e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
