Epoch 0: TrainLoss=8.093042e+00, Pen=3.847593e+00, EvalMSE=6.781001e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.177483e-04, Pen=2.527235e-01, EvalMSE=3.612585e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.110572e-04, Pen=2.526892e-01, EvalMSE=3.611986e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.047067e-04, Pen=2.526520e-01, EvalMSE=3.611400e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.986682e-04, Pen=2.526132e-01, EvalMSE=3.610831e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 0: TrainLoss=5.671233e+00, Pen=2.314937e+00, EvalMSE=6.796173e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 100: TrainLoss=6.899451e-01, Pen=6.023703e-01, EvalMSE=5.708592e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 200: TrainLoss=3.410851e-01, Pen=4.690875e-01, EvalMSE=5.212667e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.021613e-01, Pen=4.340922e-01, EvalMSE=4.847535e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 400: TrainLoss=4.354125e-02, Pen=4.091168e-01, EvalMSE=4.649873e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 500: TrainLoss=2.691100e-02, Pen=3.910787e-01, EvalMSE=4.489126e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.740025e-02, Pen=3.599170e-01, EvalMSE=4.277015e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.128858e-02, Pen=3.400545e-01, EvalMSE=4.130707e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 800: TrainLoss=7.088679e-03, Pen=3.201840e-01, EvalMSE=4.000745e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.179134e-03, Pen=3.014263e-01, EvalMSE=3.883987e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=2.391409e-03, Pen=2.858559e-01, EvalMSE=3.788498e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.432853e-03, Pen=2.743589e-01, EvalMSE=3.717808e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=9.535957e-04, Pen=2.662786e-01, EvalMSE=3.668935e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=7.206618e-04, Pen=2.608260e-01, EvalMSE=3.637166e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=6.004156e-04, Pen=2.573045e-01, EvalMSE=3.617434e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=5.267926e-04, Pen=2.551176e-01, EvalMSE=3.605705e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=4.739823e-04, Pen=2.538003e-01, EvalMSE=3.599008e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=4.326705e-04, Pen=2.530259e-01, EvalMSE=3.595326e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=3.989061e-04, Pen=2.525829e-01, EvalMSE=3.593406e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=3.704764e-04, Pen=2.523369e-01, EvalMSE=3.592496e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=3.459438e-04, Pen=2.522009e-01, EvalMSE=3.592128e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=3.243464e-04, Pen=2.521179e-01, EvalMSE=3.592008e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=3.050493e-04, Pen=2.520508e-01, EvalMSE=3.591956e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.876263e-04, Pen=2.519775e-01, EvalMSE=3.591865e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.717871e-04, Pen=2.518840e-01, EvalMSE=3.591674e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.573175e-04, Pen=2.517628e-01, EvalMSE=3.591348e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.440603e-04, Pen=2.516090e-01, EvalMSE=3.590869e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.318894e-04, Pen=2.514205e-01, EvalMSE=3.590225e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.207063e-04, Pen=2.511968e-01, EvalMSE=3.589412e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.104323e-04, Pen=2.509387e-01, EvalMSE=3.588433e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.010037e-04, Pen=2.506483e-01, EvalMSE=3.587298e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.923654e-04, Pen=2.503289e-01, EvalMSE=3.586022e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.844691e-04, Pen=2.499850e-01, EvalMSE=3.584625e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.772724e-04, Pen=2.496221e-01, EvalMSE=3.583146e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.707254e-04, Pen=2.492424e-01, EvalMSE=3.581599e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 0: TrainLoss=3.943716e+00, Pen=8.998980e-01, EvalMSE=6.762272e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 100: TrainLoss=5.879386e-01, Pen=5.859064e-01, EvalMSE=5.696873e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 200: TrainLoss=2.460356e-01, Pen=4.490294e-01, EvalMSE=5.127877e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 300: TrainLoss=8.663941e-02, Pen=3.919180e-01, EvalMSE=4.653428e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 400: TrainLoss=3.210028e-02, Pen=3.176335e-01, EvalMSE=4.114550e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.700264e-02, Pen=2.956045e-01, EvalMSE=3.937715e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 600: TrainLoss=9.394126e-03, Pen=2.819604e-01, EvalMSE=3.833931e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.172820e-03, Pen=2.740377e-01, EvalMSE=3.767850e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 800: TrainLoss=2.878222e-03, Pen=2.698547e-01, EvalMSE=3.729611e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.676935e-03, Pen=2.670657e-01, EvalMSE=3.705356e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.067211e-03, Pen=2.645321e-01, EvalMSE=3.686389e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=7.527833e-04, Pen=2.620612e-01, EvalMSE=3.669836e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=5.810546e-04, Pen=2.598284e-01, EvalMSE=3.655650e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=4.807937e-04, Pen=2.579825e-01, EvalMSE=3.644182e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=4.185546e-04, Pen=2.565474e-01, EvalMSE=3.635335e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.775205e-04, Pen=2.554731e-01, EvalMSE=3.628698e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.486397e-04, Pen=2.546900e-01, EvalMSE=3.623799e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.268456e-04, Pen=2.541308e-01, EvalMSE=3.620209e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=3.092645e-04, Pen=2.537382e-01, EvalMSE=3.617575e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.942800e-04, Pen=2.534652e-01, EvalMSE=3.615616e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.809839e-04, Pen=2.532751e-01, EvalMSE=3.614118e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.688555e-04, Pen=2.531395e-01, EvalMSE=3.612921e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.575738e-04, Pen=2.530369e-01, EvalMSE=3.611908e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.469124e-04, Pen=2.529526e-01, EvalMSE=3.611000e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.367240e-04, Pen=2.528785e-01, EvalMSE=3.610148e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.269505e-04, Pen=2.528126e-01, EvalMSE=3.609345e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.175905e-04, Pen=2.527591e-01, EvalMSE=3.608602e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.158718e-04, Pen=2.522330e-01, EvalMSE=3.609449e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.003250e-04, Pen=2.527060e-01, EvalMSE=3.607352e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.182334e-04, Pen=2.514109e-01, EvalMSE=3.610153e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.857648e-04, Pen=2.526602e-01, EvalMSE=3.606296e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.796282e-04, Pen=2.526145e-01, EvalMSE=3.605782e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.730297e-04, Pen=2.526795e-01, EvalMSE=3.605019e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.670174e-04, Pen=2.527446e-01, EvalMSE=3.604004e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.633795e-04, Pen=2.525952e-01, EvalMSE=3.603626e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 0: TrainLoss=4.073701e+00, Pen=1.567048e+00, EvalMSE=6.784572e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 100: TrainLoss=7.282938e-01, Pen=5.485566e-01, EvalMSE=5.631477e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 200: TrainLoss=3.258673e-01, Pen=4.266624e-01, EvalMSE=5.222106e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 300: TrainLoss=9.972809e-02, Pen=3.888621e-01, EvalMSE=4.820067e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 400: TrainLoss=4.865095e-02, Pen=3.408656e-01, EvalMSE=4.374142e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 500: TrainLoss=2.097512e-02, Pen=2.953917e-01, EvalMSE=3.998180e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 600: TrainLoss=8.798542e-03, Pen=2.717110e-01, EvalMSE=3.792804e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 700: TrainLoss=4.035265e-03, Pen=2.610220e-01, EvalMSE=3.698012e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 800: TrainLoss=2.030298e-03, Pen=2.567929e-01, EvalMSE=3.654357e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.152734e-03, Pen=2.556359e-01, EvalMSE=3.636588e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=7.549718e-04, Pen=2.557433e-01, EvalMSE=3.631173e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=5.604071e-04, Pen=2.561955e-01, EvalMSE=3.630675e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.533106e-04, Pen=2.566170e-01, EvalMSE=3.631501e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.869522e-04, Pen=2.569133e-01, EvalMSE=3.632289e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.418438e-04, Pen=2.570832e-01, EvalMSE=3.632652e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.089912e-04, Pen=2.571447e-01, EvalMSE=3.632546e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.837835e-04, Pen=2.571159e-01, EvalMSE=3.632018e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.636377e-04, Pen=2.570121e-01, EvalMSE=3.631122e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.470146e-04, Pen=2.568439e-01, EvalMSE=3.629902e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.329281e-04, Pen=2.566229e-01, EvalMSE=3.628403e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.207175e-04, Pen=2.563633e-01, EvalMSE=3.626677e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.099290e-04, Pen=2.560814e-01, EvalMSE=3.624797e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.002321e-04, Pen=2.557954e-01, EvalMSE=3.622837e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.913954e-04, Pen=2.555195e-01, EvalMSE=3.620867e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.832724e-04, Pen=2.552617e-01, EvalMSE=3.618933e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.757788e-04, Pen=2.550244e-01, EvalMSE=3.617060e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.688623e-04, Pen=2.548074e-01, EvalMSE=3.615259e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.624845e-04, Pen=2.546096e-01, EvalMSE=3.613541e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.565979e-04, Pen=2.544301e-01, EvalMSE=3.611912e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.511558e-04, Pen=2.542678e-01, EvalMSE=3.610377e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.461037e-04, Pen=2.541221e-01, EvalMSE=3.608935e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.414011e-04, Pen=2.539907e-01, EvalMSE=3.607589e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.369878e-04, Pen=2.538735e-01, EvalMSE=3.606331e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.327251e-04, Pen=2.537791e-01, EvalMSE=3.605130e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.281136e-04, Pen=2.537616e-01, EvalMSE=3.603877e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 0: TrainLoss=4.681873e+00, Pen=9.837773e-01, EvalMSE=6.763860e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 100: TrainLoss=7.190450e-01, Pen=6.450309e-01, EvalMSE=5.749944e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 200: TrainLoss=3.043996e-01, Pen=4.371370e-01, EvalMSE=5.334172e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.296609e-01, Pen=4.165378e-01, EvalMSE=5.105997e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 400: TrainLoss=7.450841e-02, Pen=3.831184e-01, EvalMSE=4.647469e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 500: TrainLoss=3.944713e-02, Pen=3.428632e-01, EvalMSE=4.241268e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.891984e-02, Pen=3.040038e-01, EvalMSE=3.946053e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 700: TrainLoss=9.162376e-03, Pen=2.816147e-01, EvalMSE=3.787712e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.642832e-03, Pen=2.707132e-01, EvalMSE=3.709225e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 900: TrainLoss=2.621708e-03, Pen=2.654852e-01, EvalMSE=3.672819e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.682371e-03, Pen=2.629068e-01, EvalMSE=3.656202e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.199112e-03, Pen=2.615590e-01, EvalMSE=3.648661e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=9.141779e-04, Pen=2.607159e-01, EvalMSE=3.644611e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=7.271993e-04, Pen=2.600529e-01, EvalMSE=3.641413e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=5.971864e-04, Pen=2.594882e-01, EvalMSE=3.638357e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=5.033782e-04, Pen=2.590159e-01, EvalMSE=3.635471e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=4.332058e-04, Pen=2.586293e-01, EvalMSE=3.632849e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.787974e-04, Pen=2.583125e-01, EvalMSE=3.630499e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=3.352653e-04, Pen=2.580462e-01, EvalMSE=3.628372e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.995374e-04, Pen=2.578147e-01, EvalMSE=3.626416e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.696554e-04, Pen=2.576067e-01, EvalMSE=3.624593e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.443151e-04, Pen=2.574168e-01, EvalMSE=3.622887e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.226373e-04, Pen=2.572408e-01, EvalMSE=3.621294e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.039870e-04, Pen=2.570772e-01, EvalMSE=3.619815e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.878867e-04, Pen=2.569256e-01, EvalMSE=3.618449e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.739791e-04, Pen=2.567843e-01, EvalMSE=3.617192e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.619617e-04, Pen=2.566532e-01, EvalMSE=3.616036e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.515904e-04, Pen=2.565313e-01, EvalMSE=3.614971e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.426537e-04, Pen=2.564175e-01, EvalMSE=3.613985e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.349657e-04, Pen=2.563118e-01, EvalMSE=3.613067e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.283736e-04, Pen=2.562121e-01, EvalMSE=3.612210e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.235234e-04, Pen=2.560454e-01, EvalMSE=3.611621e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.184917e-04, Pen=2.559778e-01, EvalMSE=3.610798e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.142568e-04, Pen=2.559101e-01, EvalMSE=3.610013e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.811491e-04, Pen=2.533822e-01, EvalMSE=3.614043e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 0: TrainLoss=4.069528e+00, Pen=1.259480e+00, EvalMSE=6.787506e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
