Epoch 0: TrainLoss=3.151478e+01, Pen=1.016847e+00, EvalMSE=1.223388e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.012944e+00, Pen=8.753764e-02, EvalMSE=9.267393e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.812132e+00, Pen=8.193024e-02, EvalMSE=8.204757e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.667467e+00, Pen=7.611980e-02, EvalMSE=8.073693e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.559731e+00, Pen=7.599453e-02, EvalMSE=7.854491e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.472673e+00, Pen=7.469164e-02, EvalMSE=7.611063e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.400449e+00, Pen=7.259367e-02, EvalMSE=7.364678e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.339636e+00, Pen=7.002524e-02, EvalMSE=7.148325e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.288001e+00, Pen=6.758383e-02, EvalMSE=6.982534e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.243395e+00, Pen=6.683560e-02, EvalMSE=6.865223e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.203660e+00, Pen=6.934362e-02, EvalMSE=6.802626e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.163714e+00, Pen=7.797553e-02, EvalMSE=6.836621e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.131584e+00, Pen=8.370626e-02, EvalMSE=6.868787e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.104785e+00, Pen=8.299413e-02, EvalMSE=6.833677e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.072180e+00, Pen=7.774313e-02, EvalMSE=6.745837e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=9.019396e-01, Pen=2.554813e-03, EvalMSE=4.890200e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=8.466540e-01, Pen=2.619701e-03, EvalMSE=4.012154e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=8.153935e-01, Pen=2.434577e-03, EvalMSE=4.173731e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 0: TrainLoss=3.991660e+01, Pen=1.080661e+00, EvalMSE=1.600941e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.605739e+01, Pen=2.675310e-01, EvalMSE=2.597683e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 200: TrainLoss=2.127736e+01, Pen=2.140622e+00, EvalMSE=3.145090e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.759405e+01, Pen=3.242466e+00, EvalMSE=2.941210e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.452225e+01, Pen=2.593452e+00, EvalMSE=2.432599e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.197375e+01, Pen=1.562425e+00, EvalMSE=1.910856e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 600: TrainLoss=9.389154e+00, Pen=5.059569e-01, EvalMSE=1.130362e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 700: TrainLoss=7.644773e+00, Pen=3.252277e-01, EvalMSE=9.929392e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 800: TrainLoss=6.049144e+00, Pen=7.736215e-02, EvalMSE=1.434282e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 900: TrainLoss=5.224707e+00, Pen=6.496397e-02, EvalMSE=2.012052e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.456483e+00, Pen=2.846814e-02, EvalMSE=2.430202e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.005933e+00, Pen=2.821483e-02, EvalMSE=2.243601e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.559993e+00, Pen=3.082967e-02, EvalMSE=1.996136e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.249565e+00, Pen=3.055047e-02, EvalMSE=1.646282e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.872151e+00, Pen=3.869195e-02, EvalMSE=1.318377e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.591434e+00, Pen=3.860147e-02, EvalMSE=1.052285e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.346471e+00, Pen=3.676930e-02, EvalMSE=8.645552e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.152114e+00, Pen=3.426712e-02, EvalMSE=7.586347e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.994015e+00, Pen=3.698535e-02, EvalMSE=6.467039e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.837727e+00, Pen=4.182968e-02, EvalMSE=5.408748e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.691344e+00, Pen=4.473395e-02, EvalMSE=5.004514e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.586737e+00, Pen=4.328059e-02, EvalMSE=5.036443e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.503674e+00, Pen=4.068664e-02, EvalMSE=5.105538e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.433604e+00, Pen=3.795682e-02, EvalMSE=5.142046e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.370858e+00, Pen=3.529693e-02, EvalMSE=5.060908e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.310002e+00, Pen=3.318726e-02, EvalMSE=4.868854e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.257186e+00, Pen=3.142517e-02, EvalMSE=4.772403e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.203781e+00, Pen=2.832714e-02, EvalMSE=4.655909e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.152689e+00, Pen=2.476277e-02, EvalMSE=4.426496e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.097494e+00, Pen=2.032429e-02, EvalMSE=4.012865e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.044623e+00, Pen=1.834479e-02, EvalMSE=3.809256e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=9.983251e-01, Pen=1.646093e-02, EvalMSE=3.798899e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=9.542214e-01, Pen=1.365650e-02, EvalMSE=3.768519e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=8.700960e-01, Pen=3.663964e-03, EvalMSE=3.673954e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=8.155343e-01, Pen=1.758535e-03, EvalMSE=3.683933e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 0: TrainLoss=3.341147e+01, Pen=7.613177e-01, EvalMSE=1.309085e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.250632e+01, Pen=3.927561e-01, EvalMSE=2.403609e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.843252e+01, Pen=2.707283e+00, EvalMSE=2.881788e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.516602e+01, Pen=3.635489e+00, EvalMSE=2.643611e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.209814e+01, Pen=2.193608e+00, EvalMSE=2.029159e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 500: TrainLoss=9.263594e+00, Pen=5.646158e-01, EvalMSE=1.259494e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 600: TrainLoss=6.925463e+00, Pen=2.839566e-01, EvalMSE=1.207527e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.662254e+00, Pen=2.216086e-01, EvalMSE=1.979916e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.944198e+00, Pen=1.856427e-01, EvalMSE=2.838442e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.448895e+00, Pen=1.207877e-01, EvalMSE=3.452023e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.053604e+00, Pen=4.872589e-02, EvalMSE=3.517525e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.574934e+00, Pen=4.059061e-02, EvalMSE=3.038101e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.251650e+00, Pen=4.465742e-02, EvalMSE=2.352575e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.966524e+00, Pen=4.757124e-02, EvalMSE=1.791905e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.603441e+00, Pen=6.231831e-02, EvalMSE=1.237747e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.324982e+00, Pen=5.473365e-02, EvalMSE=8.696688e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.105142e+00, Pen=4.371601e-02, EvalMSE=6.824898e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.934232e+00, Pen=3.831175e-02, EvalMSE=6.056048e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.797554e+00, Pen=3.661813e-02, EvalMSE=5.562126e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.679631e+00, Pen=3.656206e-02, EvalMSE=5.177690e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.570083e+00, Pen=3.931556e-02, EvalMSE=4.845172e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.486233e+00, Pen=3.945607e-02, EvalMSE=4.734486e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.421530e+00, Pen=3.589550e-02, EvalMSE=4.682017e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.370644e+00, Pen=3.324351e-02, EvalMSE=4.620334e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.329706e+00, Pen=3.227928e-02, EvalMSE=4.555657e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.295758e+00, Pen=3.202348e-02, EvalMSE=4.497089e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.263838e+00, Pen=3.178231e-02, EvalMSE=4.439567e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.234635e+00, Pen=3.139646e-02, EvalMSE=4.426862e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.211553e+00, Pen=3.097279e-02, EvalMSE=4.421000e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.191915e+00, Pen=3.046561e-02, EvalMSE=4.408519e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.174861e+00, Pen=2.982204e-02, EvalMSE=4.387568e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.159516e+00, Pen=2.896933e-02, EvalMSE=4.344851e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.145345e+00, Pen=2.790878e-02, EvalMSE=4.298082e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.131823e+00, Pen=2.675729e-02, EvalMSE=4.242606e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.114805e+00, Pen=2.515907e-02, EvalMSE=4.147492e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 0: TrainLoss=3.497619e+01, Pen=5.586880e-01, EvalMSE=1.364751e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.388854e+01, Pen=1.456612e+00, EvalMSE=3.070258e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.968416e+01, Pen=4.554679e+00, EvalMSE=3.504054e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.594807e+01, Pen=1.545282e+00, EvalMSE=2.301207e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.192461e+01, Pen=5.003545e-01, EvalMSE=1.409977e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 500: TrainLoss=9.413583e+00, Pen=2.921435e-01, EvalMSE=2.160327e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 600: TrainLoss=7.854485e+00, Pen=2.267979e-01, EvalMSE=3.604390e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 700: TrainLoss=6.787214e+00, Pen=1.770775e-01, EvalMSE=4.475280e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.925221e+00, Pen=8.141667e-02, EvalMSE=3.842500e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 900: TrainLoss=5.000464e+00, Pen=1.858014e-02, EvalMSE=3.102321e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.404108e+00, Pen=1.568744e-02, EvalMSE=2.953255e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.892377e+00, Pen=1.593044e-02, EvalMSE=2.415671e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.330822e+00, Pen=2.164811e-02, EvalMSE=1.680834e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.896533e+00, Pen=3.245716e-02, EvalMSE=1.080298e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.556651e+00, Pen=3.965926e-02, EvalMSE=7.468572e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.277721e+00, Pen=4.489673e-02, EvalMSE=6.105672e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.007751e+00, Pen=4.802346e-02, EvalMSE=5.352188e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.766465e+00, Pen=4.747409e-02, EvalMSE=4.935895e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.588330e+00, Pen=4.430227e-02, EvalMSE=4.829204e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.454123e+00, Pen=4.148936e-02, EvalMSE=4.686506e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.344041e+00, Pen=3.907091e-02, EvalMSE=4.358345e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.249738e+00, Pen=3.599260e-02, EvalMSE=3.993083e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.174699e+00, Pen=3.250944e-02, EvalMSE=3.749466e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.113327e+00, Pen=2.905933e-02, EvalMSE=3.565592e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.061694e+00, Pen=2.567232e-02, EvalMSE=3.422138e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.016906e+00, Pen=2.249821e-02, EvalMSE=3.312486e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=9.752358e-01, Pen=1.923287e-02, EvalMSE=3.211392e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=9.389664e-01, Pen=1.629869e-02, EvalMSE=3.110822e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=9.063029e-01, Pen=1.386225e-02, EvalMSE=3.020954e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=8.759781e-01, Pen=1.187558e-02, EvalMSE=2.942021e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=8.472658e-01, Pen=1.016433e-02, EvalMSE=2.872039e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=8.181142e-01, Pen=8.574433e-03, EvalMSE=2.806322e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=7.863491e-01, Pen=7.175364e-03, EvalMSE=2.744197e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=7.527681e-01, Pen=5.866438e-03, EvalMSE=2.739841e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=7.231014e-01, Pen=4.974631e-03, EvalMSE=2.776308e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 0: TrainLoss=3.695896e+01, Pen=1.433133e+00, EvalMSE=1.580165e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.389587e+01, Pen=3.832845e-01, EvalMSE=2.382918e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.966299e+01, Pen=3.401191e+00, EvalMSE=3.120443e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.603223e+01, Pen=4.418282e+00, EvalMSE=2.983901e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.280391e+01, Pen=1.584912e+00, EvalMSE=2.028773e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 500: TrainLoss=9.409171e+00, Pen=7.643567e-01, EvalMSE=1.296836e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 600: TrainLoss=7.208864e+00, Pen=4.374500e-01, EvalMSE=1.119716e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.731301e+00, Pen=2.688538e-01, EvalMSE=1.573227e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.872449e+00, Pen=2.042382e-01, EvalMSE=2.384714e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.351362e+00, Pen=1.784382e-01, EvalMSE=2.869550e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.970073e+00, Pen=1.559530e-01, EvalMSE=2.812259e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.539030e+00, Pen=4.565442e-02, EvalMSE=2.646569e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.244179e+00, Pen=3.774612e-02, EvalMSE=2.123010e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.936603e+00, Pen=3.818498e-02, EvalMSE=1.660297e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.653618e+00, Pen=3.811634e-02, EvalMSE=1.320664e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.414111e+00, Pen=3.408111e-02, EvalMSE=1.066314e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.206548e+00, Pen=3.049861e-02, EvalMSE=8.677831e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.016094e+00, Pen=2.736404e-02, EvalMSE=7.089953e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.837436e+00, Pen=2.928687e-02, EvalMSE=5.840166e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.674371e+00, Pen=3.499074e-02, EvalMSE=5.118487e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.522274e+00, Pen=4.289030e-02, EvalMSE=4.660734e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.397065e+00, Pen=4.957632e-02, EvalMSE=4.421976e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.298000e+00, Pen=5.308338e-02, EvalMSE=4.305604e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.218627e+00, Pen=5.386037e-02, EvalMSE=4.205211e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.150886e+00, Pen=5.180084e-02, EvalMSE=4.104735e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.091065e+00, Pen=4.757661e-02, EvalMSE=3.973744e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.040969e+00, Pen=4.295443e-02, EvalMSE=3.864062e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=9.979088e-01, Pen=3.709809e-02, EvalMSE=3.749456e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=9.350024e-01, Pen=1.068497e-02, EvalMSE=3.335133e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=8.654352e-01, Pen=1.098136e-03, EvalMSE=2.962852e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=8.289673e-01, Pen=1.084732e-03, EvalMSE=2.563485e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=7.859833e-01, Pen=1.050750e-03, EvalMSE=1.982503e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=7.496613e-01, Pen=9.924732e-04, EvalMSE=1.764382e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=7.230057e-01, Pen=9.395684e-04, EvalMSE=1.684358e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=7.024272e-01, Pen=8.967835e-04, EvalMSE=1.640864e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 0: TrainLoss=3.465840e+01, Pen=1.295160e+00, EvalMSE=1.157511e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
