Epoch 0: TrainLoss=6.367926e+00, Pen=1.335719e+00, EvalMSE=2.762486e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 500: TrainLoss=4.706415e-01, Pen=1.291256e-01, EvalMSE=1.447893e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 600: TrainLoss=3.041448e-01, Pen=4.781594e-02, EvalMSE=1.104918e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.567033e-01, Pen=1.194547e-02, EvalMSE=9.007794e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 800: TrainLoss=8.116548e-02, Pen=7.440953e-03, EvalMSE=7.755698e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 900: TrainLoss=3.471324e-02, Pen=7.610360e-03, EvalMSE=7.041562e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.609552e-02, Pen=8.464706e-03, EvalMSE=6.880869e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.022816e-02, Pen=8.855958e-03, EvalMSE=6.868866e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=7.392322e-03, Pen=9.084355e-03, EvalMSE=6.869324e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=5.687811e-03, Pen=9.237906e-03, EvalMSE=6.855305e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=4.581827e-03, Pen=9.344234e-03, EvalMSE=6.841003e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.830641e-03, Pen=9.411862e-03, EvalMSE=6.829476e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.293476e-03, Pen=9.449397e-03, EvalMSE=6.818581e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.888962e-03, Pen=9.464456e-03, EvalMSE=6.806961e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.571545e-03, Pen=9.463541e-03, EvalMSE=6.794701e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.315429e-03, Pen=9.451879e-03, EvalMSE=6.782553e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.104793e-03, Pen=9.433070e-03, EvalMSE=6.771225e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.928937e-03, Pen=9.408820e-03, EvalMSE=6.761095e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.780243e-03, Pen=9.379979e-03, EvalMSE=6.752222e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.656945e-03, Pen=9.318662e-03, EvalMSE=6.748093e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.544457e-03, Pen=9.314974e-03, EvalMSE=6.737903e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.450039e-03, Pen=9.274933e-03, EvalMSE=6.732484e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.368273e-03, Pen=9.236438e-03, EvalMSE=6.727674e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.296236e-03, Pen=9.205431e-03, EvalMSE=6.722705e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.233363e-03, Pen=9.172000e-03, EvalMSE=6.718565e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.177534e-03, Pen=9.136084e-03, EvalMSE=6.715311e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.128378e-03, Pen=9.109107e-03, EvalMSE=6.712017e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.084344e-03, Pen=9.078541e-03, EvalMSE=6.708793e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.046215e-03, Pen=9.039140e-03, EvalMSE=6.707006e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.010268e-03, Pen=9.029458e-03, EvalMSE=6.703324e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=9.878011e-04, Pen=9.061652e-03, EvalMSE=6.697525e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 0: TrainLoss=5.944041e+00, Pen=1.155844e+00, EvalMSE=2.780030e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.047357e+00, Pen=4.457199e-01, EvalMSE=2.405296e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.013512e+00, Pen=2.799606e-01, EvalMSE=2.041192e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 300: TrainLoss=6.581669e-01, Pen=1.909085e-01, EvalMSE=1.697665e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 400: TrainLoss=3.204181e-01, Pen=3.170878e-02, EvalMSE=1.361194e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.223596e-01, Pen=8.563027e-03, EvalMSE=1.056012e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 600: TrainLoss=6.109333e-02, Pen=7.129145e-03, EvalMSE=9.103654e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 700: TrainLoss=3.375395e-02, Pen=7.667402e-03, EvalMSE=8.196509e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.997963e-02, Pen=8.480534e-03, EvalMSE=7.725314e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.315855e-02, Pen=8.827440e-03, EvalMSE=7.402009e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=9.319672e-03, Pen=8.921327e-03, EvalMSE=7.205311e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=6.924197e-03, Pen=8.937856e-03, EvalMSE=7.102371e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=5.321014e-03, Pen=8.942219e-03, EvalMSE=7.036433e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=4.218586e-03, Pen=8.947885e-03, EvalMSE=6.984412e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.441700e-03, Pen=8.961572e-03, EvalMSE=6.939777e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.874869e-03, Pen=8.985711e-03, EvalMSE=6.901763e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.444631e-03, Pen=9.018179e-03, EvalMSE=6.871314e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.108312e-03, Pen=9.053420e-03, EvalMSE=6.848400e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.843905e-03, Pen=9.084230e-03, EvalMSE=6.831664e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.638380e-03, Pen=9.105701e-03, EvalMSE=6.819340e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.479924e-03, Pen=9.116725e-03, EvalMSE=6.809950e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.356988e-03, Pen=9.118530e-03, EvalMSE=6.802445e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.422605e-03, Pen=9.370680e-03, EvalMSE=6.764717e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.182079e-03, Pen=9.103931e-03, EvalMSE=6.790111e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.117808e-03, Pen=9.084173e-03, EvalMSE=6.785681e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.064026e-03, Pen=9.076755e-03, EvalMSE=6.779329e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.018067e-03, Pen=9.062658e-03, EvalMSE=6.773582e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=9.789952e-04, Pen=9.044636e-03, EvalMSE=6.767642e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=9.448608e-04, Pen=9.034801e-03, EvalMSE=6.762762e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=9.334439e-04, Pen=8.937939e-03, EvalMSE=6.769282e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=8.893534e-04, Pen=9.009549e-03, EvalMSE=6.752701e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=8.659909e-04, Pen=8.998452e-03, EvalMSE=6.748048e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=8.458486e-04, Pen=8.997448e-03, EvalMSE=6.742263e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=8.273831e-04, Pen=8.980735e-03, EvalMSE=6.739544e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=8.283629e-04, Pen=9.058597e-03, EvalMSE=6.740580e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 0: TrainLoss=6.269591e+00, Pen=1.243813e+00, EvalMSE=2.776830e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.347481e+00, Pen=3.941633e-01, EvalMSE=2.369138e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.203963e+00, Pen=1.882245e-01, EvalMSE=1.958750e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 300: TrainLoss=5.448946e-01, Pen=4.607140e-02, EvalMSE=1.389787e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.908926e-01, Pen=8.957211e-03, EvalMSE=1.083971e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 500: TrainLoss=7.219615e-02, Pen=6.661486e-03, EvalMSE=9.195182e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 600: TrainLoss=3.040667e-02, Pen=7.075464e-03, EvalMSE=8.730723e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.638956e-02, Pen=7.826317e-03, EvalMSE=8.473870e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.105218e-02, Pen=8.331919e-03, EvalMSE=8.220278e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 900: TrainLoss=8.376447e-03, Pen=8.631498e-03, EvalMSE=7.975453e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=6.762636e-03, Pen=8.842987e-03, EvalMSE=7.771283e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=5.643514e-03, Pen=8.995492e-03, EvalMSE=7.608547e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.791457e-03, Pen=9.102562e-03, EvalMSE=7.472399e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=4.113904e-03, Pen=9.183608e-03, EvalMSE=7.354886e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.565199e-03, Pen=9.250368e-03, EvalMSE=7.252687e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.122518e-03, Pen=9.318479e-03, EvalMSE=7.160387e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.757954e-03, Pen=9.362313e-03, EvalMSE=7.088750e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.460203e-03, Pen=9.409391e-03, EvalMSE=7.026038e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.213993e-03, Pen=9.447791e-03, EvalMSE=6.976281e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.009913e-03, Pen=9.475689e-03, EvalMSE=6.935762e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.839946e-03, Pen=9.492214e-03, EvalMSE=6.903344e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.697288e-03, Pen=9.492322e-03, EvalMSE=6.877479e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.574503e-03, Pen=9.489731e-03, EvalMSE=6.852961e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.468265e-03, Pen=9.473428e-03, EvalMSE=6.832787e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.374618e-03, Pen=9.451669e-03, EvalMSE=6.814079e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.293166e-03, Pen=9.396608e-03, EvalMSE=6.798997e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.217829e-03, Pen=9.383724e-03, EvalMSE=6.784657e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.152758e-03, Pen=9.337015e-03, EvalMSE=6.778460e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.093081e-03, Pen=9.310108e-03, EvalMSE=6.762408e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.040049e-03, Pen=9.273423e-03, EvalMSE=6.753353e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=9.933441e-04, Pen=9.229006e-03, EvalMSE=6.746561e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=9.510005e-04, Pen=9.198413e-03, EvalMSE=6.739195e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=9.478793e-04, Pen=9.263772e-03, EvalMSE=6.737062e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=8.800809e-04, Pen=9.128068e-03, EvalMSE=6.728483e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=8.504532e-04, Pen=9.094837e-03, EvalMSE=6.724172e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 0: TrainLoss=6.920053e+00, Pen=1.445306e+00, EvalMSE=2.765876e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.480297e+00, Pen=4.711370e-01, EvalMSE=2.429477e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.265202e+00, Pen=2.510770e-01, EvalMSE=2.005112e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 300: TrainLoss=8.342426e-01, Pen=1.850944e-01, EvalMSE=1.657169e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 400: TrainLoss=3.717204e-01, Pen=2.420027e-02, EvalMSE=1.204616e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.008099e-01, Pen=7.480813e-03, EvalMSE=9.244165e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 600: TrainLoss=4.600177e-02, Pen=6.811307e-03, EvalMSE=8.291789e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 700: TrainLoss=2.567342e-02, Pen=7.596514e-03, EvalMSE=7.550412e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.708506e-02, Pen=8.077667e-03, EvalMSE=7.320195e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.265633e-02, Pen=8.282761e-03, EvalMSE=7.228546e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=9.976544e-03, Pen=8.362642e-03, EvalMSE=7.158382e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=8.188998e-03, Pen=8.387630e-03, EvalMSE=7.086039e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=6.885687e-03, Pen=8.400460e-03, EvalMSE=7.018582e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=5.809830e-03, Pen=8.454196e-03, EvalMSE=6.957492e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=4.905334e-03, Pen=8.563242e-03, EvalMSE=6.903300e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=4.184471e-03, Pen=8.701063e-03, EvalMSE=6.859642e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.629266e-03, Pen=8.833881e-03, EvalMSE=6.828565e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.198173e-03, Pen=8.938776e-03, EvalMSE=6.808947e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.851200e-03, Pen=9.007471e-03, EvalMSE=6.797631e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.560600e-03, Pen=9.044167e-03, EvalMSE=6.791020e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.311364e-03, Pen=9.061452e-03, EvalMSE=6.785490e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.097961e-03, Pen=9.077858e-03, EvalMSE=6.779033e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.918287e-03, Pen=9.091335e-03, EvalMSE=6.770633e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.770274e-03, Pen=9.116723e-03, EvalMSE=6.762212e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.649549e-03, Pen=9.135026e-03, EvalMSE=6.756499e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.624067e-03, Pen=8.993790e-03, EvalMSE=6.769625e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.467724e-03, Pen=9.173101e-03, EvalMSE=6.745970e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.403849e-03, Pen=9.145616e-03, EvalMSE=6.746005e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.336632e-03, Pen=9.206712e-03, EvalMSE=6.738489e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.285820e-03, Pen=9.191333e-03, EvalMSE=6.739613e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.235992e-03, Pen=9.229238e-03, EvalMSE=6.732689e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.198015e-03, Pen=9.213302e-03, EvalMSE=6.728549e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.155216e-03, Pen=9.245176e-03, EvalMSE=6.727603e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.338365e-03, Pen=8.974287e-03, EvalMSE=6.763819e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.088703e-03, Pen=9.251755e-03, EvalMSE=6.723806e-05 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
Epoch 0: TrainLoss=5.237014e+00, Pen=1.126389e+00, EvalMSE=2.781440e-04 (h1=16, h_n=1.03495, lr=0.005, loss=mse)
