Epoch 0: TrainLoss=4.332946e+01, EvalMSE=2.951914e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=4.368154e+00, EvalMSE=2.197501e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=4.111197e+00, EvalMSE=2.456305e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=3.850222e+00, EvalMSE=2.686469e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=3.664056e+00, EvalMSE=2.902094e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=3.414245e+00, EvalMSE=2.609600e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=3.065318e+00, EvalMSE=2.123771e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.852212e+00, EvalMSE=2.028772e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.685571e+00, EvalMSE=2.018055e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.528120e+00, EvalMSE=2.109123e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.355488e+00, EvalMSE=2.357664e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.184675e+00, EvalMSE=2.663460e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.971795e+00, EvalMSE=2.889177e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.649789e+00, EvalMSE=1.701337e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.353403e+00, EvalMSE=1.293117e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.248377e+00, EvalMSE=1.217392e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 0: TrainLoss=5.078588e+01, EvalMSE=2.904328e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.898253e+01, EvalMSE=3.236200e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 200: TrainLoss=2.147175e+01, EvalMSE=4.003163e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.760211e+01, EvalMSE=3.377184e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.460030e+01, EvalMSE=2.998016e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.251987e+01, EvalMSE=2.992465e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.111085e+01, EvalMSE=3.180615e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.013822e+01, EvalMSE=3.466775e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 800: TrainLoss=9.496784e+00, EvalMSE=3.771893e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 900: TrainLoss=9.078340e+00, EvalMSE=4.018139e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=8.796996e+00, EvalMSE=4.180389e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=8.601178e+00, EvalMSE=4.250146e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=8.458213e+00, EvalMSE=4.231187e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=8.347307e+00, EvalMSE=4.125274e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=8.253955e+00, EvalMSE=3.898578e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=8.164793e+00, EvalMSE=3.480495e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=8.049969e+00, EvalMSE=3.056326e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=7.715683e+00, EvalMSE=2.783549e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=7.182551e+00, EvalMSE=2.415507e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=6.518164e+00, EvalMSE=2.192495e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=4.639289e+00, EvalMSE=2.460358e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=3.933876e+00, EvalMSE=2.437533e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=3.347086e+00, EvalMSE=1.738387e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.952226e+00, EvalMSE=1.482959e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.673971e+00, EvalMSE=1.410685e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.460577e+00, EvalMSE=1.379875e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.226684e+00, EvalMSE=1.393427e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.041518e+00, EvalMSE=1.347811e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.899109e+00, EvalMSE=1.363888e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.786341e+00, EvalMSE=1.341424e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.672640e+00, EvalMSE=1.301460e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.580012e+00, EvalMSE=1.294881e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.502390e+00, EvalMSE=1.281732e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.431585e+00, EvalMSE=1.263110e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.361813e+00, EvalMSE=1.246997e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 0: TrainLoss=3.442796e+01, EvalMSE=2.947471e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.139060e+01, EvalMSE=4.681159e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.683359e+01, EvalMSE=4.601630e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.393743e+01, EvalMSE=3.649163e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.124780e+01, EvalMSE=2.391970e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 500: TrainLoss=9.006951e+00, EvalMSE=1.658079e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 600: TrainLoss=7.512456e+00, EvalMSE=1.711711e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 700: TrainLoss=6.443616e+00, EvalMSE=1.940423e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.532695e+00, EvalMSE=2.111667e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.881433e+00, EvalMSE=2.258710e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.373023e+00, EvalMSE=2.306409e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.932673e+00, EvalMSE=2.276468e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.541966e+00, EvalMSE=2.165952e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.150139e+00, EvalMSE=1.803340e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.860745e+00, EvalMSE=1.669489e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.633694e+00, EvalMSE=1.620836e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.453158e+00, EvalMSE=1.588492e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.306640e+00, EvalMSE=1.549799e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.184512e+00, EvalMSE=1.497630e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.080109e+00, EvalMSE=1.433089e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.989266e+00, EvalMSE=1.362471e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.909358e+00, EvalMSE=1.294630e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.836738e+00, EvalMSE=1.237442e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.770218e+00, EvalMSE=1.201415e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.712190e+00, EvalMSE=1.163983e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.658889e+00, EvalMSE=1.132852e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.609162e+00, EvalMSE=1.107915e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.563769e+00, EvalMSE=1.084164e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.520703e+00, EvalMSE=1.060451e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.475859e+00, EvalMSE=1.035474e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.426782e+00, EvalMSE=1.013666e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.383223e+00, EvalMSE=9.879284e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.340752e+00, EvalMSE=9.541040e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.299191e+00, EvalMSE=9.173291e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.257039e+00, EvalMSE=8.792939e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 0: TrainLoss=4.328261e+01, EvalMSE=2.629482e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.761210e+01, EvalMSE=4.297986e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 200: TrainLoss=2.241757e+01, EvalMSE=4.497324e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.832270e+01, EvalMSE=4.188279e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.512227e+01, EvalMSE=3.282797e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.282294e+01, EvalMSE=2.837793e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.126686e+01, EvalMSE=2.887648e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 700: TrainLoss=9.684497e+00, EvalMSE=2.736958e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 800: TrainLoss=8.358445e+00, EvalMSE=2.147564e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 900: TrainLoss=7.435134e+00, EvalMSE=1.765517e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=6.790029e+00, EvalMSE=1.930277e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=6.328842e+00, EvalMSE=2.392490e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=5.973911e+00, EvalMSE=2.912239e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=5.626541e+00, EvalMSE=3.046186e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=5.268463e+00, EvalMSE=2.792366e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=4.943867e+00, EvalMSE=2.786100e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=4.359950e+00, EvalMSE=3.288378e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.625475e+00, EvalMSE=2.914100e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=3.077060e+00, EvalMSE=2.242897e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.752077e+00, EvalMSE=2.425381e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.558405e+00, EvalMSE=2.164170e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.398888e+00, EvalMSE=1.992627e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.264239e+00, EvalMSE=1.871314e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.149234e+00, EvalMSE=1.770024e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.051770e+00, EvalMSE=1.675014e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.966266e+00, EvalMSE=1.587291e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.887842e+00, EvalMSE=1.510378e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.819259e+00, EvalMSE=1.439325e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.759922e+00, EvalMSE=1.370876e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.698168e+00, EvalMSE=1.335728e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.604571e+00, EvalMSE=1.615947e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.527856e+00, EvalMSE=1.499338e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.456889e+00, EvalMSE=1.342939e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.387523e+00, EvalMSE=1.202463e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.324083e+00, EvalMSE=1.086916e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 0: TrainLoss=4.477246e+01, EvalMSE=2.828306e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.535295e+01, EvalMSE=4.187024e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.956770e+01, EvalMSE=4.455542e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.553556e+01, EvalMSE=4.376499e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.248387e+01, EvalMSE=3.940463e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.024080e+01, EvalMSE=3.226114e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 600: TrainLoss=8.522403e+00, EvalMSE=2.508810e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 700: TrainLoss=7.203156e+00, EvalMSE=1.983328e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 800: TrainLoss=6.273353e+00, EvalMSE=1.606097e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 900: TrainLoss=5.559738e+00, EvalMSE=1.393681e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.993496e+00, EvalMSE=1.209678e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.544119e+00, EvalMSE=1.067552e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.183408e+00, EvalMSE=9.589918e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.888849e+00, EvalMSE=8.730344e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.643115e+00, EvalMSE=8.056253e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.436273e+00, EvalMSE=7.531050e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.263043e+00, EvalMSE=7.130745e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.116340e+00, EvalMSE=6.842326e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.990888e+00, EvalMSE=6.650306e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.883271e+00, EvalMSE=6.531628e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.790792e+00, EvalMSE=6.467743e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.710525e+00, EvalMSE=6.446713e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.640019e+00, EvalMSE=6.457835e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.577379e+00, EvalMSE=6.491942e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.521107e+00, EvalMSE=6.541716e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.469993e+00, EvalMSE=6.601416e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.423045e+00, EvalMSE=6.666289e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.379448e+00, EvalMSE=6.732213e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.338524e+00, EvalMSE=6.795602e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.299718e+00, EvalMSE=6.853671e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.262573e+00, EvalMSE=6.904773e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.226723e+00, EvalMSE=6.948796e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.191870e+00, EvalMSE=6.987350e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
