Epoch 0: TrainLoss=1.433726e+02, Pen=3.823598e-01, EvalMSE=1.275228e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=9.940116e+01, Pen=1.214385e-02, EvalMSE=3.169160e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=8.619947e+01, Pen=1.432354e-02, EvalMSE=4.045894e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=8.100394e+01, Pen=7.604836e-03, EvalMSE=3.443690e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=7.397566e+01, Pen=5.662175e-03, EvalMSE=3.198413e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=6.652901e+01, Pen=5.168783e-03, EvalMSE=2.993719e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=5.919963e+01, Pen=4.607108e-03, EvalMSE=2.656740e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.165191e+01, Pen=2.344832e-03, EvalMSE=2.494281e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.536109e+01, Pen=2.757305e-03, EvalMSE=2.335344e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.018742e+01, Pen=3.083459e-03, EvalMSE=2.066338e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.564556e+01, Pen=2.195141e-03, EvalMSE=1.623881e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.229594e+01, Pen=1.590056e-03, EvalMSE=1.337398e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=2.980463e+01, Pen=1.222376e-03, EvalMSE=1.257740e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.791741e+01, Pen=8.967630e-04, EvalMSE=1.329896e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.637580e+01, Pen=6.167635e-04, EvalMSE=1.418439e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.494399e+01, Pen=2.741524e-04, EvalMSE=1.449050e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.389221e+01, Pen=1.084054e-04, EvalMSE=1.579541e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.303493e+01, Pen=3.954874e-05, EvalMSE=1.682258e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.167728e+01, Pen=5.954801e-07, EvalMSE=1.831357e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.101384e+01, Pen=3.062497e-07, EvalMSE=1.754692e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.048931e+01, Pen=1.257719e-07, EvalMSE=1.714814e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.005685e+01, Pen=5.129464e-08, EvalMSE=1.661625e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.968414e+01, Pen=2.120721e-08, EvalMSE=1.602652e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.934409e+01, Pen=8.925761e-09, EvalMSE=1.545510e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.892762e+01, Pen=4.087459e-09, EvalMSE=1.513712e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.864748e+01, Pen=1.820157e-09, EvalMSE=1.461217e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.839216e+01, Pen=8.469423e-10, EvalMSE=1.414153e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.815647e+01, Pen=4.199223e-10, EvalMSE=1.371050e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.793883e+01, Pen=2.263731e-10, EvalMSE=1.329651e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.773552e+01, Pen=1.342956e-10, EvalMSE=1.291658e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.754390e+01, Pen=8.517585e-11, EvalMSE=1.256752e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.735234e+01, Pen=4.595417e-11, EvalMSE=1.222389e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.714211e+01, Pen=2.729987e-11, EvalMSE=1.181851e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.694100e+01, Pen=1.930995e-11, EvalMSE=1.140615e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.675448e+01, Pen=1.488138e-11, EvalMSE=1.105671e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.312400e+02, Pen=6.381559e-01, EvalMSE=1.366726e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=8.736565e+01, Pen=7.377028e-03, EvalMSE=3.239915e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=7.798206e+01, Pen=1.202669e-02, EvalMSE=4.364716e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=7.218686e+01, Pen=9.659380e-03, EvalMSE=3.620771e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=6.594984e+01, Pen=8.684104e-03, EvalMSE=3.150320e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=5.952942e+01, Pen=6.774617e-03, EvalMSE=2.841274e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=5.322567e+01, Pen=1.842035e-03, EvalMSE=2.210752e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=4.771120e+01, Pen=1.904845e-03, EvalMSE=2.380160e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.312679e+01, Pen=2.143224e-03, EvalMSE=2.338640e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=3.949681e+01, Pen=1.338601e-03, EvalMSE=2.121054e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.659932e+01, Pen=7.055096e-04, EvalMSE=1.990794e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.432278e+01, Pen=5.354121e-04, EvalMSE=1.996390e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.250018e+01, Pen=3.796068e-04, EvalMSE=2.046333e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.068583e+01, Pen=8.612064e-05, EvalMSE=2.271017e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.828867e+01, Pen=4.446240e-06, EvalMSE=2.731130e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.694970e+01, Pen=1.720792e-06, EvalMSE=2.708947e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.576519e+01, Pen=6.015433e-07, EvalMSE=2.721103e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.481663e+01, Pen=1.822379e-07, EvalMSE=2.650484e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.403530e+01, Pen=5.479002e-08, EvalMSE=2.561900e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.337092e+01, Pen=1.752138e-08, EvalMSE=2.468315e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.281233e+01, Pen=5.864453e-09, EvalMSE=2.375915e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.233129e+01, Pen=2.012192e-09, EvalMSE=2.306893e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.187630e+01, Pen=7.600677e-10, EvalMSE=2.281889e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.147305e+01, Pen=4.912685e-10, EvalMSE=2.222983e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.111582e+01, Pen=3.011121e-10, EvalMSE=2.175945e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.078754e+01, Pen=1.460119e-10, EvalMSE=2.128577e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.049592e+01, Pen=8.926278e-11, EvalMSE=2.076818e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.023230e+01, Pen=5.601479e-11, EvalMSE=2.028092e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.999323e+01, Pen=3.611907e-11, EvalMSE=1.981509e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.977581e+01, Pen=2.400078e-11, EvalMSE=1.935855e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.957752e+01, Pen=1.651193e-11, EvalMSE=1.890638e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.939599e+01, Pen=1.184086e-11, EvalMSE=1.846339e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.922895e+01, Pen=8.908162e-12, EvalMSE=1.804186e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.907308e+01, Pen=6.979496e-12, EvalMSE=1.766851e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.890319e+01, Pen=6.009893e-12, EvalMSE=1.731668e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.339655e+02, Pen=5.948140e-01, EvalMSE=1.293461e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=8.940205e+01, Pen=2.255816e-02, EvalMSE=3.682386e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=8.091431e+01, Pen=2.376962e-02, EvalMSE=4.676396e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=7.468617e+01, Pen=1.569490e-02, EvalMSE=4.067581e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=6.777529e+01, Pen=1.012387e-02, EvalMSE=3.334117e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=6.110452e+01, Pen=7.751862e-03, EvalMSE=2.842024e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=5.532241e+01, Pen=6.654171e-03, EvalMSE=2.466533e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.015919e+01, Pen=4.166584e-03, EvalMSE=2.205496e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.533237e+01, Pen=7.605333e-04, EvalMSE=1.820210e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.133421e+01, Pen=5.733050e-04, EvalMSE=1.755531e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.812697e+01, Pen=5.395390e-04, EvalMSE=1.859170e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.568212e+01, Pen=3.656860e-04, EvalMSE=1.905285e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.357766e+01, Pen=2.264863e-04, EvalMSE=2.007142e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.129296e+01, Pen=1.652245e-05, EvalMSE=2.501109e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.927767e+01, Pen=1.780609e-06, EvalMSE=2.751845e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.787782e+01, Pen=6.137756e-07, EvalMSE=2.727022e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.677459e+01, Pen=1.963054e-07, EvalMSE=2.659160e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.589578e+01, Pen=6.324809e-08, EvalMSE=2.574789e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.517945e+01, Pen=2.087653e-08, EvalMSE=2.483117e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.457486e+01, Pen=7.497635e-09, EvalMSE=2.390221e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.402019e+01, Pen=3.983954e-09, EvalMSE=2.288605e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.346041e+01, Pen=3.509496e-09, EvalMSE=2.163910e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.297096e+01, Pen=2.611721e-09, EvalMSE=2.061022e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.254083e+01, Pen=1.792938e-09, EvalMSE=1.977112e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.215973e+01, Pen=1.204822e-09, EvalMSE=1.904885e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.181915e+01, Pen=8.071307e-10, EvalMSE=1.840993e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.151188e+01, Pen=5.493944e-10, EvalMSE=1.783584e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.123196e+01, Pen=3.936971e-10, EvalMSE=1.732374e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.097434e+01, Pen=3.185735e-10, EvalMSE=1.688600e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.073514e+01, Pen=3.012582e-10, EvalMSE=1.652655e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.051193e+01, Pen=2.901814e-10, EvalMSE=1.622883e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.030133e+01, Pen=2.593212e-10, EvalMSE=1.611065e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.008431e+01, Pen=2.160543e-10, EvalMSE=1.676605e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.988499e+01, Pen=1.837090e-10, EvalMSE=1.690220e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.970940e+01, Pen=1.522774e-10, EvalMSE=1.657954e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.703266e+02, Pen=2.191189e+00, EvalMSE=1.158284e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.117598e+02, Pen=5.689814e-03, EvalMSE=2.791505e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=9.180514e+01, Pen=1.808990e-02, EvalMSE=4.492956e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=8.270017e+01, Pen=1.437104e-02, EvalMSE=3.579709e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=7.437125e+01, Pen=1.165281e-02, EvalMSE=3.165420e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=6.664137e+01, Pen=7.982956e-03, EvalMSE=2.981121e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=5.937213e+01, Pen=2.831827e-03, EvalMSE=2.608045e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.321962e+01, Pen=2.072634e-03, EvalMSE=2.357742e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.838407e+01, Pen=1.635558e-03, EvalMSE=2.092828e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.472481e+01, Pen=1.291361e-03, EvalMSE=1.837491e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.189941e+01, Pen=8.250385e-04, EvalMSE=1.571362e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.956596e+01, Pen=4.991784e-04, EvalMSE=1.379146e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.701828e+01, Pen=1.421482e-04, EvalMSE=1.432498e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.523037e+01, Pen=8.551996e-05, EvalMSE=1.635860e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.376832e+01, Pen=4.849711e-05, EvalMSE=1.824983e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.252209e+01, Pen=2.669535e-05, EvalMSE=1.998008e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.143899e+01, Pen=1.448947e-05, EvalMSE=2.157272e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.048893e+01, Pen=7.867819e-06, EvalMSE=2.307869e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.959861e+01, Pen=4.294555e-06, EvalMSE=2.475938e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.873046e+01, Pen=2.366175e-06, EvalMSE=2.650645e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.797906e+01, Pen=1.335321e-06, EvalMSE=2.775016e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.740697e+01, Pen=8.174255e-07, EvalMSE=2.900236e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.664668e+01, Pen=2.957063e-07, EvalMSE=3.122143e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.609082e+01, Pen=1.648714e-07, EvalMSE=3.179947e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.481483e+01, Pen=1.561028e-08, EvalMSE=3.707131e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.413710e+01, Pen=7.340907e-09, EvalMSE=3.500027e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.353631e+01, Pen=3.012139e-09, EvalMSE=3.440969e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.310369e+01, Pen=2.047512e-09, EvalMSE=3.458665e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.270564e+01, Pen=1.440661e-09, EvalMSE=3.481603e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.233288e+01, Pen=1.026970e-09, EvalMSE=3.506840e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.198193e+01, Pen=7.390362e-10, EvalMSE=3.529719e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.165060e+01, Pen=5.368347e-10, EvalMSE=3.547979e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.133730e+01, Pen=3.935868e-10, EvalMSE=3.559757e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.104089e+01, Pen=2.909697e-10, EvalMSE=3.562848e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=2.076049e+01, Pen=2.165848e-10, EvalMSE=3.555668e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.370116e+02, Pen=2.633277e-01, EvalMSE=1.337318e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=9.336273e+01, Pen=1.349566e-02, EvalMSE=4.261393e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=8.473914e+01, Pen=3.413569e-02, EvalMSE=4.753777e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=7.618121e+01, Pen=1.990824e-02, EvalMSE=4.338362e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=6.749361e+01, Pen=1.537685e-02, EvalMSE=3.912549e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=5.925131e+01, Pen=1.249831e-02, EvalMSE=3.358852e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=5.178076e+01, Pen=4.690181e-03, EvalMSE=2.655037e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=4.538651e+01, Pen=4.310878e-03, EvalMSE=2.464973e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.025957e+01, Pen=4.607433e-03, EvalMSE=2.341195e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=3.620095e+01, Pen=2.750763e-03, EvalMSE=1.978767e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.318369e+01, Pen=1.334763e-03, EvalMSE=1.786021e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.061760e+01, Pen=1.722072e-04, EvalMSE=1.860377e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=2.824490e+01, Pen=1.031869e-04, EvalMSE=2.008367e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.667226e+01, Pen=5.684004e-05, EvalMSE=2.123462e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.542037e+01, Pen=2.936592e-05, EvalMSE=2.185529e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.443303e+01, Pen=1.405744e-05, EvalMSE=2.193639e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.366292e+01, Pen=6.258138e-06, EvalMSE=2.162468e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.303828e+01, Pen=2.681098e-06, EvalMSE=2.102583e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.251990e+01, Pen=1.117378e-06, EvalMSE=2.025355e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.207890e+01, Pen=4.570640e-07, EvalMSE=1.939413e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.169268e+01, Pen=1.848832e-07, EvalMSE=1.851090e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.132942e+01, Pen=7.392644e-08, EvalMSE=1.769499e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.096082e+01, Pen=2.954570e-08, EvalMSE=1.720551e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.066383e+01, Pen=1.217827e-08, EvalMSE=1.635194e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.039351e+01, Pen=5.080076e-09, EvalMSE=1.555394e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.014265e+01, Pen=2.170390e-09, EvalMSE=1.483321e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.990362e+01, Pen=9.632436e-10, EvalMSE=1.419305e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.962217e+01, Pen=4.265215e-10, EvalMSE=1.355407e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.932119e+01, Pen=1.954590e-10, EvalMSE=1.283366e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.906334e+01, Pen=9.178881e-11, EvalMSE=1.213451e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.863894e+01, Pen=6.802268e-11, EvalMSE=1.178448e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.847142e+01, Pen=5.557310e-11, EvalMSE=1.133293e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.833110e+01, Pen=4.066652e-11, EvalMSE=1.089865e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.820211e+01, Pen=2.739357e-11, EvalMSE=1.049623e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.807963e+01, Pen=1.915892e-11, EvalMSE=1.013280e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.368416e+02, Pen=1.233720e+00, EvalMSE=1.224985e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=8.819771e+01, Pen=1.072764e-02, EvalMSE=3.175746e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
