Epoch 0: TrainLoss=2.151860e+01, Pen=4.067088e-01, EvalMSE=1.297622e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.111431e+01, Pen=2.459703e-01, EvalMSE=1.460879e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.141577e+01, Pen=1.530772e-01, EvalMSE=8.695610e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 300: TrainLoss=6.471411e+00, Pen=1.500216e-01, EvalMSE=7.121980e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 400: TrainLoss=3.486822e+00, Pen=1.712808e-01, EvalMSE=6.408634e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.954028e+00, Pen=1.655698e-01, EvalMSE=5.877692e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.256216e+00, Pen=1.386354e-01, EvalMSE=5.274769e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 700: TrainLoss=9.624571e-01, Pen=1.097625e-01, EvalMSE=4.886989e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 800: TrainLoss=7.836328e-01, Pen=6.837761e-02, EvalMSE=4.209332e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 900: TrainLoss=5.023679e-01, Pen=2.696039e-03, EvalMSE=3.256042e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.117053e-01, Pen=1.526823e-03, EvalMSE=2.795151e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.541842e-01, Pen=1.122542e-03, EvalMSE=2.611056e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.252502e-01, Pen=1.077546e-03, EvalMSE=2.543248e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.058738e-01, Pen=1.035578e-03, EvalMSE=2.509019e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.885542e-01, Pen=1.019418e-03, EvalMSE=2.494310e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.704196e-01, Pen=1.005939e-03, EvalMSE=2.474225e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.558191e-01, Pen=9.414413e-04, EvalMSE=2.407435e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.397578e-01, Pen=8.911818e-04, EvalMSE=2.280621e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.235176e-01, Pen=8.416483e-04, EvalMSE=2.124973e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.116502e-01, Pen=8.171237e-04, EvalMSE=2.068470e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.018845e-01, Pen=8.171511e-04, EvalMSE=2.039614e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.930749e-01, Pen=8.152791e-04, EvalMSE=2.014148e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.847598e-01, Pen=8.205265e-04, EvalMSE=1.976104e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.765823e-01, Pen=8.280267e-04, EvalMSE=1.923016e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.684449e-01, Pen=8.354678e-04, EvalMSE=1.858465e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.604296e-01, Pen=8.438542e-04, EvalMSE=1.789365e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.526784e-01, Pen=8.543460e-04, EvalMSE=1.717230e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.453866e-01, Pen=8.679564e-04, EvalMSE=1.645035e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.385527e-01, Pen=8.671551e-04, EvalMSE=1.577452e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.323476e-01, Pen=8.687135e-04, EvalMSE=1.518998e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.268137e-01, Pen=8.706010e-04, EvalMSE=1.471508e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.219141e-01, Pen=8.722792e-04, EvalMSE=1.431801e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.174999e-01, Pen=8.755212e-04, EvalMSE=1.395598e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.134528e-01, Pen=8.791835e-04, EvalMSE=1.362229e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.096234e-01, Pen=8.817511e-04, EvalMSE=1.333289e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 0: TrainLoss=3.533789e+01, Pen=1.544281e+00, EvalMSE=1.291598e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.311805e+01, Pen=2.566559e-01, EvalMSE=1.531965e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.251684e+01, Pen=1.954044e-01, EvalMSE=9.097610e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 300: TrainLoss=6.500251e+00, Pen=1.982060e-01, EvalMSE=6.973065e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 400: TrainLoss=3.238467e+00, Pen=1.591018e-01, EvalMSE=5.862104e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.906720e+00, Pen=1.409724e-01, EvalMSE=5.189536e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.358835e+00, Pen=1.392438e-01, EvalMSE=4.641189e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 700: TrainLoss=9.924924e-01, Pen=3.450098e-02, EvalMSE=3.636239e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 800: TrainLoss=7.065994e-01, Pen=3.455058e-03, EvalMSE=2.980394e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 900: TrainLoss=5.606147e-01, Pen=1.895945e-03, EvalMSE=2.602480e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.649951e-01, Pen=1.484859e-03, EvalMSE=2.386194e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.990179e-01, Pen=1.484853e-03, EvalMSE=2.250148e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.613022e-01, Pen=1.284730e-03, EvalMSE=2.164899e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.331818e-01, Pen=1.085890e-03, EvalMSE=2.130775e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.103501e-01, Pen=9.188860e-04, EvalMSE=2.125656e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.904026e-01, Pen=7.937980e-04, EvalMSE=2.128457e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.733883e-01, Pen=7.031242e-04, EvalMSE=2.143556e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.563677e-01, Pen=6.143591e-04, EvalMSE=2.167295e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.404792e-01, Pen=5.683608e-04, EvalMSE=2.168636e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.246016e-01, Pen=5.427932e-04, EvalMSE=2.142154e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.089004e-01, Pen=5.280897e-04, EvalMSE=2.090901e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.939060e-01, Pen=5.173376e-04, EvalMSE=2.023802e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.800027e-01, Pen=5.035530e-04, EvalMSE=1.950717e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.668350e-01, Pen=4.886190e-04, EvalMSE=1.868808e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.541732e-01, Pen=4.747503e-04, EvalMSE=1.772350e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.431402e-01, Pen=4.656158e-04, EvalMSE=1.675376e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.340859e-01, Pen=4.536452e-04, EvalMSE=1.598296e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.262817e-01, Pen=4.583015e-04, EvalMSE=1.529590e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.190355e-01, Pen=4.572395e-04, EvalMSE=1.478988e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.114418e-01, Pen=4.620009e-04, EvalMSE=1.438660e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.059572e-01, Pen=4.621604e-04, EvalMSE=1.387627e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.025763e-01, Pen=4.440239e-04, EvalMSE=1.359010e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=9.815998e-02, Pen=4.672892e-04, EvalMSE=1.325356e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=9.510960e-02, Pen=4.696940e-04, EvalMSE=1.301634e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=9.239925e-02, Pen=4.719632e-04, EvalMSE=1.280124e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 0: TrainLoss=3.092869e+01, Pen=2.540216e+00, EvalMSE=1.273760e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.151066e+01, Pen=1.559144e-01, EvalMSE=1.477129e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.258628e+01, Pen=1.831373e-01, EvalMSE=9.784077e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 300: TrainLoss=5.492279e+00, Pen=1.876688e-01, EvalMSE=7.009458e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.786586e+00, Pen=1.420911e-01, EvalMSE=5.776079e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.761285e+00, Pen=1.391235e-01, EvalMSE=5.532045e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.316257e+00, Pen=1.517191e-01, EvalMSE=5.170685e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.031806e+00, Pen=1.015486e-01, EvalMSE=4.414577e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 800: TrainLoss=6.109769e-01, Pen=2.731683e-03, EvalMSE=3.305842e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.758631e-01, Pen=1.493214e-03, EvalMSE=2.650055e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.100474e-01, Pen=1.110059e-03, EvalMSE=2.375481e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.729674e-01, Pen=9.608412e-04, EvalMSE=2.287471e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.439781e-01, Pen=9.429873e-04, EvalMSE=2.293512e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.259529e-01, Pen=9.677092e-04, EvalMSE=2.248956e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.112118e-01, Pen=9.411855e-04, EvalMSE=2.193703e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.950782e-01, Pen=8.810964e-04, EvalMSE=2.129637e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.796406e-01, Pen=8.298821e-04, EvalMSE=2.046114e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.652357e-01, Pen=7.869740e-04, EvalMSE=1.974287e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.496948e-01, Pen=7.547325e-04, EvalMSE=1.896928e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.337607e-01, Pen=7.655946e-04, EvalMSE=1.824492e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.183181e-01, Pen=7.740852e-04, EvalMSE=1.748974e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.054389e-01, Pen=7.902076e-04, EvalMSE=1.668517e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.944724e-01, Pen=7.988341e-04, EvalMSE=1.586956e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.851738e-01, Pen=7.930639e-04, EvalMSE=1.530220e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.775945e-01, Pen=7.819890e-04, EvalMSE=1.499572e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.709835e-01, Pen=7.633708e-04, EvalMSE=1.480384e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.650442e-01, Pen=7.507427e-04, EvalMSE=1.464334e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.576418e-01, Pen=7.123520e-04, EvalMSE=1.440892e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.508301e-01, Pen=7.046087e-04, EvalMSE=1.409878e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.432475e-01, Pen=6.786716e-04, EvalMSE=1.378898e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.341624e-01, Pen=6.669790e-04, EvalMSE=1.355424e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.253894e-01, Pen=6.631306e-04, EvalMSE=1.357901e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.184860e-01, Pen=6.648829e-04, EvalMSE=1.370351e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.128916e-01, Pen=6.704039e-04, EvalMSE=1.383611e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.080385e-01, Pen=6.740227e-04, EvalMSE=1.393750e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.408746e+01, Pen=9.859780e-01, EvalMSE=1.267546e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.679494e+01, Pen=3.159180e-01, EvalMSE=1.484217e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 200: TrainLoss=9.282415e+00, Pen=2.579216e-01, EvalMSE=9.705421e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 300: TrainLoss=4.239672e+00, Pen=2.361655e-01, EvalMSE=6.886341e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.487676e+00, Pen=2.003320e-01, EvalMSE=6.020078e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.693854e+00, Pen=1.765773e-01, EvalMSE=5.638114e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.220113e+00, Pen=1.683983e-01, EvalMSE=5.207072e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 700: TrainLoss=9.540910e-01, Pen=1.409978e-01, EvalMSE=4.902008e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 800: TrainLoss=7.833025e-01, Pen=1.254606e-01, EvalMSE=4.379525e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 900: TrainLoss=6.817790e-01, Pen=1.082482e-01, EvalMSE=4.068160e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=6.070376e-01, Pen=9.293459e-02, EvalMSE=3.693224e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=5.101035e-01, Pen=4.797051e-02, EvalMSE=2.704405e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.857970e-01, Pen=2.795388e-03, EvalMSE=2.194319e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.831846e-01, Pen=8.486928e-04, EvalMSE=1.611255e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.389549e-01, Pen=7.340915e-04, EvalMSE=1.463401e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.106732e-01, Pen=7.205200e-04, EvalMSE=1.410967e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.936266e-01, Pen=6.972895e-04, EvalMSE=1.397413e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.806091e-01, Pen=7.021765e-04, EvalMSE=1.402934e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.700709e-01, Pen=7.139670e-04, EvalMSE=1.415952e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.606627e-01, Pen=7.229334e-04, EvalMSE=1.423950e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.525977e-01, Pen=7.316892e-04, EvalMSE=1.441252e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.457768e-01, Pen=7.379249e-04, EvalMSE=1.458009e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.397621e-01, Pen=7.414771e-04, EvalMSE=1.468057e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.343005e-01, Pen=7.440256e-04, EvalMSE=1.471135e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.292142e-01, Pen=7.530685e-04, EvalMSE=1.467228e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.246205e-01, Pen=7.656353e-04, EvalMSE=1.456865e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.202769e-01, Pen=7.568892e-04, EvalMSE=1.451874e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.162922e-01, Pen=7.673081e-04, EvalMSE=1.440861e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.126181e-01, Pen=7.729140e-04, EvalMSE=1.429678e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.091207e-01, Pen=7.797929e-04, EvalMSE=1.417143e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.057715e-01, Pen=7.852569e-04, EvalMSE=1.404011e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.025590e-01, Pen=7.857308e-04, EvalMSE=1.392564e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=9.930300e-02, Pen=7.975148e-04, EvalMSE=1.378032e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=9.613951e-02, Pen=8.029482e-04, EvalMSE=1.366613e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=9.283763e-02, Pen=7.929105e-04, EvalMSE=1.360083e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 0: TrainLoss=3.044738e+01, Pen=1.012609e+00, EvalMSE=1.304772e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.059031e+01, Pen=2.646558e-01, EvalMSE=1.607769e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.112888e+01, Pen=2.783197e-01, EvalMSE=1.068863e-04 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 300: TrainLoss=5.003743e+00, Pen=1.924628e-01, EvalMSE=6.601533e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.861079e+00, Pen=1.453581e-01, EvalMSE=5.616412e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.908151e+00, Pen=1.217594e-01, EvalMSE=4.832557e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.413802e+00, Pen=4.663660e-02, EvalMSE=4.011343e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 700: TrainLoss=9.164745e-01, Pen=5.373091e-03, EvalMSE=3.670040e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 800: TrainLoss=6.735517e-01, Pen=4.078175e-03, EvalMSE=3.107406e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 900: TrainLoss=5.568511e-01, Pen=3.053960e-03, EvalMSE=2.815416e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.860804e-01, Pen=2.400714e-03, EvalMSE=2.660466e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.397298e-01, Pen=1.844119e-03, EvalMSE=2.552959e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.987203e-01, Pen=1.102393e-03, EvalMSE=2.416622e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.557244e-01, Pen=7.097205e-04, EvalMSE=2.139574e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.201634e-01, Pen=7.036856e-04, EvalMSE=1.929871e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.919364e-01, Pen=7.042565e-04, EvalMSE=1.805500e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.659249e-01, Pen=7.224096e-04, EvalMSE=1.693025e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.430834e-01, Pen=7.428593e-04, EvalMSE=1.621979e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.233832e-01, Pen=7.346155e-04, EvalMSE=1.585285e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.056077e-01, Pen=7.329177e-04, EvalMSE=1.560110e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.882903e-01, Pen=7.379899e-04, EvalMSE=1.514964e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.727642e-01, Pen=7.391262e-04, EvalMSE=1.470199e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.603246e-01, Pen=7.295335e-04, EvalMSE=1.443815e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.502972e-01, Pen=7.165550e-04, EvalMSE=1.419507e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.419520e-01, Pen=7.087722e-04, EvalMSE=1.395092e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.347698e-01, Pen=7.072784e-04, EvalMSE=1.371473e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.282014e-01, Pen=7.013337e-04, EvalMSE=1.353990e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.220194e-01, Pen=7.023389e-04, EvalMSE=1.341092e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.162951e-01, Pen=7.002276e-04, EvalMSE=1.332213e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.111215e-01, Pen=7.053511e-04, EvalMSE=1.324598e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.061210e-01, Pen=7.017091e-04, EvalMSE=1.317858e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.017865e-01, Pen=7.188668e-04, EvalMSE=1.314676e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=9.709974e-02, Pen=7.063429e-04, EvalMSE=1.317901e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=9.304524e-02, Pen=7.020485e-04, EvalMSE=1.328780e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=8.920241e-02, Pen=7.126462e-04, EvalMSE=1.335387e-05 (h1=7, h_n=0.350438, lr=0.005, loss=mse)
