Epoch 0: TrainLoss=2.233140e+02, Pen=1.069833e+00, EvalMSE=6.830493e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=7.412164e+00, Pen=8.849566e-05, EvalMSE=2.794426e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=6.842159e+00, Pen=6.699824e-05, EvalMSE=2.764691e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=6.191041e+00, Pen=1.792349e-05, EvalMSE=2.708186e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=5.852953e+00, Pen=1.662452e-05, EvalMSE=2.675285e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=5.578330e+00, Pen=1.767062e-05, EvalMSE=2.629535e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=5.328148e+00, Pen=1.909311e-05, EvalMSE=2.567248e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=5.055342e+00, Pen=2.052679e-05, EvalMSE=2.498056e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=4.842595e+00, Pen=2.308149e-05, EvalMSE=2.431234e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.305326e+02, Pen=9.882686e-01, EvalMSE=7.017431e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.376143e+02, Pen=5.746075e-04, EvalMSE=7.102739e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 200: TrainLoss=7.238640e+01, Pen=5.777748e-03, EvalMSE=1.085926e-03 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 300: TrainLoss=5.194051e+01, Pen=9.482210e-03, EvalMSE=8.898828e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 400: TrainLoss=4.351228e+01, Pen=7.046392e-03, EvalMSE=7.254066e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 500: TrainLoss=3.961996e+01, Pen=5.170641e-03, EvalMSE=6.367957e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 600: TrainLoss=3.770130e+01, Pen=4.141418e-03, EvalMSE=5.820550e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 700: TrainLoss=3.658860e+01, Pen=3.457368e-03, EvalMSE=5.470071e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 800: TrainLoss=3.580254e+01, Pen=2.935270e-03, EvalMSE=5.237586e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 900: TrainLoss=3.512600e+01, Pen=2.535179e-03, EvalMSE=5.053000e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.371525e+01, Pen=2.120359e-03, EvalMSE=4.709060e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.142935e+01, Pen=2.179265e-03, EvalMSE=4.214289e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=2.870094e+01, Pen=2.410044e-03, EvalMSE=3.938330e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.620588e+01, Pen=2.308347e-03, EvalMSE=3.105574e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.401365e+01, Pen=1.714811e-03, EvalMSE=2.409657e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.169966e+01, Pen=1.269113e-03, EvalMSE=2.032565e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.930366e+01, Pen=1.040283e-03, EvalMSE=1.945332e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.733409e+01, Pen=7.130231e-04, EvalMSE=2.068423e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.566445e+01, Pen=5.502307e-04, EvalMSE=2.233743e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.426369e+01, Pen=4.661235e-04, EvalMSE=2.393529e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.297158e+01, Pen=4.186503e-04, EvalMSE=2.501183e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.178517e+01, Pen=3.933032e-04, EvalMSE=2.533756e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.057090e+01, Pen=4.234097e-04, EvalMSE=2.499704e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=9.567954e+00, Pen=4.139589e-04, EvalMSE=2.510407e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=8.769097e+00, Pen=3.869088e-04, EvalMSE=2.517475e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=8.128406e+00, Pen=3.571169e-04, EvalMSE=2.542724e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=7.564219e+00, Pen=3.216202e-04, EvalMSE=2.545585e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=7.035007e+00, Pen=2.826991e-04, EvalMSE=2.519609e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=6.557218e+00, Pen=2.477988e-04, EvalMSE=2.460005e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=6.155518e+00, Pen=2.183303e-04, EvalMSE=2.384428e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=5.815353e+00, Pen=1.952262e-04, EvalMSE=2.331870e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=5.511835e+00, Pen=1.756740e-04, EvalMSE=2.252325e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=5.167908e+00, Pen=1.607623e-04, EvalMSE=2.111862e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=4.646595e+00, Pen=1.585876e-04, EvalMSE=1.957590e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=4.264337e+00, Pen=1.514167e-04, EvalMSE=1.839093e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.367548e+02, Pen=1.013175e+00, EvalMSE=6.574718e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.338919e+02, Pen=1.651281e-02, EvalMSE=9.057335e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 200: TrainLoss=7.478512e+01, Pen=2.213484e-02, EvalMSE=9.734065e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 300: TrainLoss=5.681004e+01, Pen=1.145922e-02, EvalMSE=8.220355e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 400: TrainLoss=4.962355e+01, Pen=6.846206e-03, EvalMSE=7.176254e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 500: TrainLoss=4.551495e+01, Pen=4.962347e-03, EvalMSE=6.456915e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 600: TrainLoss=4.291188e+01, Pen=4.026732e-03, EvalMSE=5.964482e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 700: TrainLoss=4.089396e+01, Pen=3.494320e-03, EvalMSE=5.660943e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 800: TrainLoss=3.926375e+01, Pen=3.226558e-03, EvalMSE=5.463485e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 900: TrainLoss=3.784225e+01, Pen=3.062695e-03, EvalMSE=5.307766e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.623717e+01, Pen=2.907597e-03, EvalMSE=5.106035e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.426548e+01, Pen=2.816730e-03, EvalMSE=4.716132e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.236049e+01, Pen=2.686393e-03, EvalMSE=4.331592e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.026601e+01, Pen=2.317089e-03, EvalMSE=3.804430e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.828575e+01, Pen=2.781519e-03, EvalMSE=3.677259e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.646255e+01, Pen=3.630848e-03, EvalMSE=3.659741e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.459949e+01, Pen=4.694228e-03, EvalMSE=3.577317e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.328831e+01, Pen=6.250400e-03, EvalMSE=3.439594e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.219316e+01, Pen=7.982536e-03, EvalMSE=3.356117e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.120456e+01, Pen=9.703171e-03, EvalMSE=3.315646e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.015563e+01, Pen=1.242929e-02, EvalMSE=3.390494e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.925248e+01, Pen=1.412484e-02, EvalMSE=3.269084e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.842209e+01, Pen=1.329492e-02, EvalMSE=2.845371e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.743256e+01, Pen=1.040182e-02, EvalMSE=1.856591e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.546494e+01, Pen=3.873252e-04, EvalMSE=1.189484e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.449862e+01, Pen=1.931925e-04, EvalMSE=1.288339e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.362389e+01, Pen=1.497115e-04, EvalMSE=1.235920e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.282920e+01, Pen=1.103902e-04, EvalMSE=1.231755e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.215003e+01, Pen=8.203890e-05, EvalMSE=1.237267e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.153237e+01, Pen=6.168167e-05, EvalMSE=1.234255e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.095921e+01, Pen=4.781637e-05, EvalMSE=1.225402e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.041145e+01, Pen=3.922260e-05, EvalMSE=1.212551e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=9.893319e+00, Pen=3.540670e-05, EvalMSE=1.204442e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=9.429896e+00, Pen=3.523437e-05, EvalMSE=1.200094e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=9.005179e+00, Pen=3.754249e-05, EvalMSE=1.196761e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.351940e+02, Pen=1.219802e+00, EvalMSE=6.780811e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.404290e+02, Pen=2.719295e-03, EvalMSE=8.469090e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 200: TrainLoss=8.748069e+01, Pen=1.270802e-02, EvalMSE=1.144495e-03 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 300: TrainLoss=7.415824e+01, Pen=2.440978e-02, EvalMSE=1.011564e-03 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 400: TrainLoss=7.015100e+01, Pen=8.962734e-03, EvalMSE=8.219388e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 500: TrainLoss=6.783314e+01, Pen=6.870212e-03, EvalMSE=7.442795e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 600: TrainLoss=6.290684e+01, Pen=4.917880e-03, EvalMSE=6.990866e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.662725e+01, Pen=3.744168e-03, EvalMSE=6.551952e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.207955e+01, Pen=3.101640e-03, EvalMSE=6.092956e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.818514e+01, Pen=2.642390e-03, EvalMSE=5.703808e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.443797e+01, Pen=2.412209e-03, EvalMSE=5.349160e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.089790e+01, Pen=2.484829e-03, EvalMSE=5.004273e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.775342e+01, Pen=2.587279e-03, EvalMSE=4.545349e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.493884e+01, Pen=2.943116e-03, EvalMSE=3.790967e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.162390e+01, Pen=4.945276e-03, EvalMSE=3.100824e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.898105e+01, Pen=5.390376e-03, EvalMSE=2.761616e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.673094e+01, Pen=5.018847e-03, EvalMSE=2.381853e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.483906e+01, Pen=5.036941e-03, EvalMSE=2.103138e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.337871e+01, Pen=6.070757e-03, EvalMSE=1.998735e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.220732e+01, Pen=7.322302e-03, EvalMSE=1.926900e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.121339e+01, Pen=8.753640e-03, EvalMSE=1.881341e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.036013e+01, Pen=1.047645e-02, EvalMSE=1.864548e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.958525e+01, Pen=1.230988e-02, EvalMSE=1.855859e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.880664e+01, Pen=1.411186e-02, EvalMSE=1.853780e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.816397e+01, Pen=1.604324e-02, EvalMSE=1.852595e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.758148e+01, Pen=1.773506e-02, EvalMSE=1.837958e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.704278e+01, Pen=1.909204e-02, EvalMSE=1.813463e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.654065e+01, Pen=2.030887e-02, EvalMSE=1.789439e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.606901e+01, Pen=2.147511e-02, EvalMSE=1.770448e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.562455e+01, Pen=2.261358e-02, EvalMSE=1.756403e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.520422e+01, Pen=2.364008e-02, EvalMSE=1.743866e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.480522e+01, Pen=2.446329e-02, EvalMSE=1.729789e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.442509e+01, Pen=2.502438e-02, EvalMSE=1.712417e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.406189e+01, Pen=2.535686e-02, EvalMSE=1.692685e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.371447e+01, Pen=2.563329e-02, EvalMSE=1.674734e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.969669e+02, Pen=1.451715e+00, EvalMSE=6.941747e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.201817e+02, Pen=2.535974e-03, EvalMSE=7.897378e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 200: TrainLoss=7.686114e+01, Pen=1.356311e-03, EvalMSE=8.911485e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 300: TrainLoss=6.149999e+01, Pen=4.488314e-04, EvalMSE=7.216562e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 400: TrainLoss=5.363655e+01, Pen=3.178022e-04, EvalMSE=6.311135e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 500: TrainLoss=4.917730e+01, Pen=3.443451e-04, EvalMSE=5.727683e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 600: TrainLoss=4.616740e+01, Pen=4.299282e-04, EvalMSE=5.332487e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 700: TrainLoss=4.377060e+01, Pen=5.260460e-04, EvalMSE=5.031370e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.133803e+01, Pen=5.843569e-04, EvalMSE=4.751394e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 900: TrainLoss=3.837926e+01, Pen=6.004476e-04, EvalMSE=4.502589e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.585849e+01, Pen=6.272412e-04, EvalMSE=4.235763e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.370812e+01, Pen=7.024493e-04, EvalMSE=3.919059e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.190480e+01, Pen=7.130949e-04, EvalMSE=3.518715e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.014190e+01, Pen=6.402646e-04, EvalMSE=3.058740e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.806277e+01, Pen=7.919774e-04, EvalMSE=2.516652e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.613526e+01, Pen=5.251456e-04, EvalMSE=2.062706e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.418606e+01, Pen=2.982546e-04, EvalMSE=2.030510e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.231266e+01, Pen=1.700873e-04, EvalMSE=2.408188e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.967626e+01, Pen=1.044233e-04, EvalMSE=3.260284e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.713489e+01, Pen=7.103905e-05, EvalMSE=3.361250e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.533117e+01, Pen=5.883932e-05, EvalMSE=3.296510e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.330569e+01, Pen=4.025720e-05, EvalMSE=3.126973e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.170190e+01, Pen=3.987235e-05, EvalMSE=2.884993e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.038455e+01, Pen=5.395456e-05, EvalMSE=2.601688e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=9.231119e+00, Pen=7.441713e-05, EvalMSE=2.331792e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=8.237188e+00, Pen=9.837892e-05, EvalMSE=2.077911e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=7.377081e+00, Pen=1.226630e-04, EvalMSE=1.845894e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=6.418977e+00, Pen=1.452127e-04, EvalMSE=1.620573e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=5.703124e+00, Pen=1.848206e-04, EvalMSE=1.442618e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=5.095460e+00, Pen=2.271184e-04, EvalMSE=1.294359e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=4.362238e+00, Pen=2.666271e-04, EvalMSE=1.230408e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=3.985966e+00, Pen=3.030197e-04, EvalMSE=1.107896e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=3.726217e+00, Pen=3.175487e-04, EvalMSE=1.017865e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=3.523288e+00, Pen=3.270268e-04, EvalMSE=9.362022e-05 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=3.353966e+00, Pen=3.275038e-04, EvalMSE=8.513805e-05 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.077843e+02, Pen=1.384265e+00, EvalMSE=6.729307e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
