Epoch 0: TrainLoss=1.543728e+02, Pen=2.638726e+00, EvalMSE=1.291953e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=8.106116e+01, Pen=1.036362e-03, EvalMSE=2.239704e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=4.165192e+01, Pen=1.386063e-03, EvalMSE=2.004600e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.243519e+01, Pen=1.833426e-08, EvalMSE=1.924718e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.562899e+01, Pen=6.495397e-11, EvalMSE=1.127717e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.357459e+01, Pen=2.989983e-12, EvalMSE=7.995110e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.236705e+01, Pen=1.066093e-14, EvalMSE=6.397725e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.149749e+01, Pen=2.941957e-15, EvalMSE=5.642336e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.081604e+01, Pen=8.453379e-14, EvalMSE=4.966109e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.032920e+01, Pen=2.991181e-13, EvalMSE=4.517974e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=9.942659e+00, Pen=7.637611e-13, EvalMSE=4.216853e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=9.638120e+00, Pen=2.352215e-12, EvalMSE=4.000846e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=9.388871e+00, Pen=7.534652e-12, EvalMSE=3.854956e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=9.183473e+00, Pen=2.113720e-11, EvalMSE=3.733809e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=9.009577e+00, Pen=4.462287e-11, EvalMSE=3.669056e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=8.849302e+00, Pen=6.547168e-11, EvalMSE=3.599886e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=8.672232e+00, Pen=7.276098e-11, EvalMSE=3.435512e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=8.522750e+00, Pen=7.420285e-11, EvalMSE=3.725546e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=8.388989e+00, Pen=8.955297e-11, EvalMSE=4.009134e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=8.260709e+00, Pen=1.198384e-10, EvalMSE=4.261389e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=8.134743e+00, Pen=1.736937e-10, EvalMSE=4.552100e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=8.008877e+00, Pen=2.570710e-10, EvalMSE=4.883979e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=7.881466e+00, Pen=3.573880e-10, EvalMSE=5.223472e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=7.752249e+00, Pen=4.754470e-10, EvalMSE=5.423124e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=7.593865e+00, Pen=5.157873e-10, EvalMSE=5.425518e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=7.464958e+00, Pen=6.166851e-10, EvalMSE=6.083461e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=7.351557e+00, Pen=7.352231e-10, EvalMSE=6.637480e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=7.249321e+00, Pen=8.471215e-10, EvalMSE=7.054110e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=7.155207e+00, Pen=9.687103e-10, EvalMSE=7.323430e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=7.068781e+00, Pen=1.105710e-09, EvalMSE=7.454257e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=6.988975e+00, Pen=1.240003e-09, EvalMSE=7.496898e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=6.913548e+00, Pen=1.379500e-09, EvalMSE=7.508438e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=6.840902e+00, Pen=1.507965e-09, EvalMSE=7.521844e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=6.769594e+00, Pen=1.722215e-09, EvalMSE=7.556491e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.354906e+02, Pen=7.982661e-01, EvalMSE=1.282257e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=9.270205e+01, Pen=1.377925e-04, EvalMSE=2.031481e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=7.418547e+01, Pen=7.147680e-03, EvalMSE=2.826643e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=3.822643e+01, Pen=3.444918e-03, EvalMSE=1.767238e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.071300e+01, Pen=6.072154e-10, EvalMSE=1.712830e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.611402e+01, Pen=1.247580e-12, EvalMSE=1.106042e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.465858e+01, Pen=1.599322e-13, EvalMSE=8.122349e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.363659e+01, Pen=4.701131e-13, EvalMSE=6.493760e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.307490e+01, Pen=1.704172e-12, EvalMSE=5.659070e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.250612e+01, Pen=4.614899e-12, EvalMSE=4.978919e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.202524e+01, Pen=7.088356e-12, EvalMSE=4.391976e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.164203e+01, Pen=9.075019e-12, EvalMSE=4.008587e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.125185e+01, Pen=2.694654e-12, EvalMSE=3.838589e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.094445e+01, Pen=3.169634e-12, EvalMSE=3.680680e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.068457e+01, Pen=4.309158e-12, EvalMSE=3.570049e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.044913e+01, Pen=6.052368e-12, EvalMSE=3.495494e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.021483e+01, Pen=9.907256e-12, EvalMSE=3.429624e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=9.978654e+00, Pen=1.624721e-11, EvalMSE=3.419878e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=9.757729e+00, Pen=2.800613e-11, EvalMSE=3.461790e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=9.567431e+00, Pen=5.575247e-11, EvalMSE=3.498092e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=9.392723e+00, Pen=1.004551e-10, EvalMSE=3.503315e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=9.227122e+00, Pen=1.583175e-10, EvalMSE=3.494475e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=9.066698e+00, Pen=2.310279e-10, EvalMSE=3.451690e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=8.908378e+00, Pen=3.089791e-10, EvalMSE=3.478228e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=8.756678e+00, Pen=3.456684e-10, EvalMSE=3.664464e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=8.610893e+00, Pen=3.395089e-10, EvalMSE=3.872605e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=8.454473e+00, Pen=3.227672e-10, EvalMSE=3.817685e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=8.308021e+00, Pen=3.289697e-10, EvalMSE=4.090598e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=8.155283e+00, Pen=3.423749e-10, EvalMSE=4.324845e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=8.008495e+00, Pen=3.426746e-10, EvalMSE=4.858014e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=7.872056e+00, Pen=3.182257e-10, EvalMSE=5.472318e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=7.745979e+00, Pen=2.682875e-10, EvalMSE=6.195646e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=7.629734e+00, Pen=2.071271e-10, EvalMSE=7.024145e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=7.521550e+00, Pen=1.547471e-10, EvalMSE=7.937384e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=7.418610e+00, Pen=1.232675e-10, EvalMSE=8.908093e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.559464e+02, Pen=1.662434e+00, EvalMSE=1.265588e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.058401e+02, Pen=8.536517e-05, EvalMSE=1.801571e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=8.943763e+01, Pen=2.767358e-03, EvalMSE=2.651117e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=5.161151e+01, Pen=1.247123e-02, EvalMSE=2.155657e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.733429e+01, Pen=1.840250e-03, EvalMSE=1.783622e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.863832e+01, Pen=2.586783e-07, EvalMSE=1.928294e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.547159e+01, Pen=1.819513e-08, EvalMSE=1.231242e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.403522e+01, Pen=5.934742e-09, EvalMSE=9.322439e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.303728e+01, Pen=5.914436e-10, EvalMSE=7.466519e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.234258e+01, Pen=2.352067e-11, EvalMSE=6.292121e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.187877e+01, Pen=4.259522e-11, EvalMSE=5.618960e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.157012e+01, Pen=2.150551e-11, EvalMSE=5.201104e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.131474e+01, Pen=1.683928e-12, EvalMSE=4.937458e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.110597e+01, Pen=2.293583e-12, EvalMSE=4.673376e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.094541e+01, Pen=4.746019e-12, EvalMSE=4.425163e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.080987e+01, Pen=7.935122e-12, EvalMSE=4.211756e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.068701e+01, Pen=1.263872e-11, EvalMSE=4.051202e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.057188e+01, Pen=1.997750e-11, EvalMSE=3.915923e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.045501e+01, Pen=2.992300e-11, EvalMSE=3.787062e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.029480e+01, Pen=4.020704e-11, EvalMSE=3.669545e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.009015e+01, Pen=2.716104e-11, EvalMSE=3.591305e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=9.947517e+00, Pen=4.036148e-11, EvalMSE=3.480267e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=9.817683e+00, Pen=6.171370e-11, EvalMSE=3.387024e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=9.690485e+00, Pen=8.987929e-11, EvalMSE=3.268954e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=9.562186e+00, Pen=1.263188e-10, EvalMSE=3.123263e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=9.434792e+00, Pen=1.899738e-10, EvalMSE=3.058937e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=9.301667e+00, Pen=3.942570e-10, EvalMSE=3.025480e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=9.157813e+00, Pen=9.788471e-10, EvalMSE=2.984671e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=8.999742e+00, Pen=1.351859e-09, EvalMSE=2.988832e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=8.840286e+00, Pen=1.445541e-09, EvalMSE=3.071613e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=8.677156e+00, Pen=1.073628e-09, EvalMSE=3.250753e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=8.511990e+00, Pen=9.305808e-10, EvalMSE=3.617133e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=8.328214e+00, Pen=1.054368e-09, EvalMSE=4.127446e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=8.130899e+00, Pen=6.023450e-10, EvalMSE=4.648998e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=7.951832e+00, Pen=9.235784e-10, EvalMSE=5.160530e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.375062e+02, Pen=8.699498e-01, EvalMSE=1.268546e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=9.362008e+01, Pen=1.380097e-04, EvalMSE=2.046210e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=7.573727e+01, Pen=7.018775e-03, EvalMSE=2.680036e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=3.814569e+01, Pen=5.203101e-04, EvalMSE=1.775319e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.185925e+01, Pen=8.402132e-05, EvalMSE=1.864092e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.633223e+01, Pen=3.110471e-07, EvalMSE=1.389303e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.397807e+01, Pen=1.816962e-08, EvalMSE=9.137247e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.270694e+01, Pen=6.877994e-09, EvalMSE=7.132678e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.185831e+01, Pen=4.117754e-11, EvalMSE=5.832525e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.115252e+01, Pen=5.805913e-11, EvalMSE=5.203493e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.066333e+01, Pen=6.980468e-11, EvalMSE=4.713291e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.031824e+01, Pen=2.741572e-11, EvalMSE=4.278135e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.004416e+01, Pen=2.073862e-11, EvalMSE=3.957669e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=9.817188e+00, Pen=1.726061e-11, EvalMSE=3.759011e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=9.622382e+00, Pen=1.682326e-11, EvalMSE=3.637066e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=9.454124e+00, Pen=1.608133e-11, EvalMSE=3.534391e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=9.303554e+00, Pen=1.518253e-11, EvalMSE=3.469576e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=9.158319e+00, Pen=1.372109e-11, EvalMSE=3.471310e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=9.021370e+00, Pen=8.873051e-12, EvalMSE=3.476707e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=8.888529e+00, Pen=6.156787e-12, EvalMSE=3.493823e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=8.753766e+00, Pen=5.076764e-12, EvalMSE=3.528527e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=8.619541e+00, Pen=4.726887e-12, EvalMSE=3.547408e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=8.483881e+00, Pen=4.738285e-12, EvalMSE=3.571634e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=8.350715e+00, Pen=5.511785e-12, EvalMSE=3.590209e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=8.221494e+00, Pen=7.048188e-12, EvalMSE=3.603673e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=8.096063e+00, Pen=9.429216e-12, EvalMSE=3.618469e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=7.974060e+00, Pen=1.294038e-11, EvalMSE=3.635982e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=7.854821e+00, Pen=1.811749e-11, EvalMSE=3.657628e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=7.737102e+00, Pen=2.578163e-11, EvalMSE=3.685652e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=7.620026e+00, Pen=3.664380e-11, EvalMSE=3.717145e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=7.503181e+00, Pen=5.129609e-11, EvalMSE=3.755134e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=7.383144e+00, Pen=7.465493e-11, EvalMSE=3.747773e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=7.251400e+00, Pen=1.078274e-10, EvalMSE=3.617838e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=7.083202e+00, Pen=1.302096e-10, EvalMSE=3.680506e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=6.919383e+00, Pen=1.801503e-10, EvalMSE=4.080256e-05 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.336801e+02, Pen=8.308575e-01, EvalMSE=1.305872e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
