SUMMARY: mixture=1, n=49, h1=1.150000000000001, h_n=0.18414737687585037, grid_mse=5.694642e-04, val_avg_nll=1.187835e+01
SUMMARY: mixture=1, n=51, h1=10.028906279517884, h_n=1.5857093141820888, grid_mse=3.456600e-04, val_avg_nll=3.357163e+00
SUMMARY: mixture=1, n=51, h1=10.77612408976554, h_n=1.703854823613394, grid_mse=3.728725e-04, val_avg_nll=3.441759e+00
SUMMARY: mixture=1, n=51, h1=11.573079102358838, h_n=1.8298644752375435, grid_mse=3.999776e-04, val_avg_nll=3.530079e+00
SUMMARY: mixture=1, n=51, h1=12.422692671625274, h_n=1.9642001757309022, grid_mse=4.266617e-04, val_avg_nll=3.621940e+00
SUMMARY: mixture=1, n=51, h1=13.328035204432394, h_n=2.1073473990457128, grid_mse=4.526526e-04, val_avg_nll=3.717146e+00
SUMMARY: mixture=1, n=51, h1=14.292332631831053, h_n=2.259816209666744, grid_mse=4.777254e-04, val_avg_nll=3.815487e+00
SUMMARY: mixture=1, n=51, h1=15.318973113185024, h_n=2.4221423226272525, grid_mse=5.017027e-04, val_avg_nll=3.916736e+00
SUMMARY: mixture=1, n=51, h1=16.411513979421127, h_n=2.5948882013332244, grid_mse=5.244534e-04, val_avg_nll=4.020658e+00
SUMMARY: mixture=1, n=51, h1=17.57368892217507, h_n=2.7786441942671374, grid_mse=5.458886e-04, val_avg_nll=4.127012e+00
SUMMARY: mixture=1, n=51, h1=18.809415435750953, h_n=2.974029711665076, grid_mse=5.659570e-04, val_avg_nll=4.235552e+00
SUMMARY: mixture=1, n=51, h1=20.122802518957343, h_n=3.1816944432839396, grid_mse=5.846398e-04, val_avg_nll=4.346039e+00
SUMMARY: mixture=1, n=51, h1=21.518158644029945, h_n=3.40231961839875, grid_mse=6.019450e-04, val_avg_nll=4.458236e+00
SUMMARY: mixture=1, n=51, h1=23.000000000000004, h_n=3.6366193091936365, grid_mse=6.179032e-04, val_avg_nll=4.571918e+00
SUMMARY: mixture=1, n=53, h1=1.150000000000001, h_n=0.17744885245640585, grid_mse=5.767063e-04, val_avg_nll=5.347984e+00
SUMMARY: mixture=1, n=53, h1=1.257245200261008, h_n=0.19399714612403463, grid_mse=4.751347e-04, val_avg_nll=4.894366e+00
SUMMARY: mixture=1, n=53, h1=1.3734091310423555, h_n=0.21192162978836113, grid_mse=3.909048e-04, val_avg_nll=4.526364e+00
SUMMARY: mixture=1, n=53, h1=1.4991450951099068, h_n=0.2313231102546975, grid_mse=3.210160e-04, val_avg_nll=4.227829e+00
SUMMARY: mixture=1, n=53, h1=1.6351478914282995, h_n=0.25230879733083755, grid_mse=2.629822e-04, val_avg_nll=3.986323e+00
SUMMARY: mixture=1, n=53, h1=1.7821560542147592, h_n=0.27499264932056083, grid_mse=2.147770e-04, val_avg_nll=3.792016e+00
SUMMARY: mixture=1, n=53, h1=1.94095419178203, h_n=0.29949573391493184, grid_mse=1.747679e-04, val_avg_nll=3.636664e+00
SUMMARY: mixture=1, n=53, h1=2.1123754286970224, h_n=0.32594660502556055, grid_mse=1.416496e-04, val_avg_nll=3.512972e+00
SUMMARY: mixture=1, n=53, h1=2.2973039548746566, h_n=0.3544816961183219, grid_mse=1.143858e-04, val_avg_nll=3.414405e+00
SUMMARY: mixture=1, n=53, h1=2.496677685320418, h_n=0.385245730620542, grid_mse=9.216486e-05, val_avg_nll=3.335278e+00
SUMMARY: mixture=1, n=53, h1=2.7114910343313126, h_n=0.4183921499894991, grid_mse=7.436892e-05, val_avg_nll=3.270940e+00
SUMMARY: mixture=1, n=53, h1=2.9427978080621444, h_n=0.45408356004509004, grid_mse=6.055258e-05, val_avg_nll=3.217898e+00
SUMMARY: mixture=1, n=53, h1=3.1917142194635466, h_n=0.49249219618486867, grid_mse=5.042598e-05, val_avg_nll=3.173835e+00
SUMMARY: mixture=1, n=53, h1=3.459422029698712, h_n=0.5338004081151706, grid_mse=4.383597e-05, val_avg_nll=3.137477e+00
SUMMARY: mixture=1, n=53, h1=3.747171820248661, h_n=0.578201164747918, grid_mse=4.074039e-05, val_avg_nll=3.108328e+00
SUMMARY: mixture=1, n=53, h1=4.056286400019716, h_n=0.6258985799287162, grid_mse=4.117369e-05, val_avg_nll=3.086362e+00
SUMMARY: mixture=1, n=53, h1=4.388164351873201, h_n=0.6771084596782668, grid_mse=4.520631e-05, val_avg_nll=3.071761e+00
SUMMARY: mixture=1, n=53, h1=4.744283723104587, h_n=0.7320588716456634, grid_mse=5.290245e-05, val_avg_nll=3.064742e+00
SUMMARY: mixture=1, n=53, h1=5.12620586450917, h_n=0.7909907374890863, grid_mse=6.428202e-05, val_avg_nll=3.065467e+00
SUMMARY: mixture=1, n=53, h1=5.535579422781971, h_n=0.8541584489164811, grid_mse=7.929151e-05, val_avg_nll=3.073999e+00
SUMMARY: mixture=1, n=53, h1=5.9741444911130195, h_n=0.9218305081363157, grid_mse=9.778633e-05, val_avg_nll=3.090309e+00
SUMMARY: mixture=1, n=53, h1=6.443736922953225, h_n=0.9942901934861048, grid_mse=1.195253e-04, val_avg_nll=3.114280e+00
SUMMARY: mixture=1, n=53, h1=6.946292814043166, h_n=1.0718362510244668, grid_mse=1.441755e-04, val_avg_nll=3.145733e+00
SUMMARY: mixture=1, n=53, h1=7.483853157914672, h_n=1.1547836128906144, grid_mse=1.713264e-04, val_avg_nll=3.184440e+00
SUMMARY: mixture=1, n=53, h1=8.058568680195929, h_n=1.2434641432538256, grid_mse=2.005085e-04, val_avg_nll=3.230144e+00
SUMMARY: mixture=1, n=53, h1=8.672704857171905, h_n=1.3382274126941307, grid_mse=2.312172e-04, val_avg_nll=3.282563e+00
SUMMARY: mixture=1, n=53, h1=9.32864712417655, h_n=1.4394415018746765, grid_mse=2.629369e-04, val_avg_nll=3.341404e+00
SUMMARY: mixture=1, n=53, h1=10.028906279517884, h_n=1.547493835385469, grid_mse=2.951646e-04, val_avg_nll=3.406359e+00
SUMMARY: mixture=1, n=53, h1=10.77612408976554, h_n=1.6627920466580213, grid_mse=3.274303e-04, val_avg_nll=3.477112e+00
SUMMARY: mixture=1, n=53, h1=11.573079102358838, h_n=1.7857648748702482, grid_mse=3.593130e-04, val_avg_nll=3.553331e+00
SUMMARY: mixture=1, n=53, h1=12.422692671625274, h_n=1.9168630947813092, grid_mse=3.904507e-04, val_avg_nll=3.634674e+00
SUMMARY: mixture=1, n=53, h1=13.328035204432394, h_n=2.056560480456613, grid_mse=4.205452e-04, val_avg_nll=3.720787e+00
SUMMARY: mixture=1, n=53, h1=14.292332631831053, h_n=2.205354803864053, grid_mse=4.493625e-04, val_avg_nll=3.811304e+00
SUMMARY: mixture=1, n=53, h1=15.318973113185024, h_n=2.3637688693436654, grid_mse=4.767287e-04, val_avg_nll=3.905854e+00
SUMMARY: mixture=1, n=53, h1=16.411513979421127, h_n=2.5323515849743816, grid_mse=5.025250e-04, val_avg_nll=4.004063e+00
SUMMARY: mixture=1, n=53, h1=17.57368892217507, h_n=2.7116790718833172, grid_mse=5.266805e-04, val_avg_nll=4.105561e+00
SUMMARY: mixture=1, n=53, h1=18.809415435750953, h_n=2.9023558125650526, grid_mse=5.491651e-04, val_avg_nll=4.209987e+00
SUMMARY: mixture=1, n=53, h1=20.122802518957343, h_n=3.1050158393007394, grid_mse=5.699826e-04, val_avg_nll=4.316994e+00
SUMMARY: mixture=1, n=53, h1=21.518158644029945, h_n=3.3203239637895656, grid_mse=5.891651e-04, val_avg_nll=4.426253e+00
SUMMARY: mixture=1, n=53, h1=23.000000000000004, h_n=3.5489770491281143, grid_mse=6.067668e-04, val_avg_nll=4.537455e+00
SUMMARY: mixture=1, n=56, h1=1.150000000000001, h_n=0.17336902313221425, grid_mse=6.156938e-04, val_avg_nll=3.360607e+00
SUMMARY: mixture=1, n=56, h1=1.257245200261008, h_n=0.1895368453973181, grid_mse=5.179311e-04, val_avg_nll=3.231069e+00
SUMMARY: mixture=1, n=56, h1=1.3734091310423555, h_n=0.20704921687797928, grid_mse=4.357764e-04, val_avg_nll=3.136215e+00
SUMMARY: mixture=1, n=56, h1=1.4991450951099068, h_n=0.22600462667187365, grid_mse=3.668177e-04, val_avg_nll=3.068473e+00
SUMMARY: mixture=1, n=56, h1=1.6351478914282995, h_n=0.24650781966402083, grid_mse=3.090796e-04, val_avg_nll=3.021436e+00
SUMMARY: mixture=1, n=56, h1=1.7821560542147592, h_n=0.2686701340768469, grid_mse=2.609677e-04, val_avg_nll=2.989660e+00
SUMMARY: mixture=1, n=56, h1=1.94095419178203, h_n=0.2926098540640232, grid_mse=2.212095e-04, val_avg_nll=2.968636e+00
SUMMARY: mixture=1, n=56, h1=2.1123754286970224, h_n=0.3184525778797345, grid_mse=1.887813e-04, val_avg_nll=2.954852e+00
SUMMARY: mixture=1, n=56, h1=2.2973039548746566, h_n=0.34633160216903586, grid_mse=1.628281e-04, val_avg_nll=2.945813e+00
SUMMARY: mixture=1, n=56, h1=2.496677685320418, h_n=0.3763883229391289, grid_mse=1.426001e-04, val_avg_nll=2.939929e+00
SUMMARY: mixture=1, n=56, h1=2.7114910343313126, h_n=0.40877265378589256, grid_mse=1.274183e-04, val_avg_nll=2.936302e+00
SUMMARY: mixture=1, n=56, h1=2.9427978080621444, h_n=0.44364346196465637, grid_mse=1.166692e-04, val_avg_nll=2.934484e+00
SUMMARY: mixture=1, n=56, h1=3.1917142194635466, h_n=0.48116902290921065, grid_mse=1.098178e-04, val_avg_nll=2.934308e+00
SUMMARY: mixture=1, n=56, h1=3.459422029698712, h_n=0.5215274938181974, grid_mse=1.064219e-04, val_avg_nll=2.935818e+00
SUMMARY: mixture=1, n=56, h1=3.747171820248661, h_n=0.5649074069435398, grid_mse=1.061381e-04, val_avg_nll=2.939241e+00
SUMMARY: mixture=1, n=56, h1=4.056286400019716, h_n=0.6115081832312205, grid_mse=1.087162e-04, val_avg_nll=2.944972e+00
SUMMARY: mixture=1, n=56, h1=4.388164351873201, h_n=0.6615406669807498, grid_mse=1.139840e-04, val_avg_nll=2.953539e+00
SUMMARY: mixture=1, n=56, h1=4.744283723104587, h_n=0.7152276822058312, grid_mse=1.218281e-04, val_avg_nll=2.965552e+00
SUMMARY: mixture=1, n=56, h1=5.12620586450917, h_n=0.7728046113952884, grid_mse=1.321723e-04, val_avg_nll=2.981645e+00
SUMMARY: mixture=1, n=56, h1=5.535579422781971, h_n=0.8345199973899963, grid_mse=1.449568e-04, val_avg_nll=3.002408e+00
SUMMARY: mixture=1, n=56, h1=5.9741444911130195, h_n=0.900636169108663, grid_mse=1.601182e-04, val_avg_nll=3.028340e+00
SUMMARY: mixture=1, n=56, h1=6.443736922953225, h_n=0.9714298918725041, grid_mse=1.775704e-04, val_avg_nll=3.059812e+00
SUMMARY: mixture=1, n=56, h1=6.946292814043166, h_n=1.0471930430965062, grid_mse=1.971903e-04, val_avg_nll=3.097060e+00
SUMMARY: mixture=1, n=56, h1=7.483853157914672, h_n=1.1282333141326977, grid_mse=2.188063e-04, val_avg_nll=3.140201e+00
SUMMARY: mixture=1, n=56, h1=8.058568680195929, h_n=1.2148749390690643, grid_mse=2.421951e-04, val_avg_nll=3.189250e+00
SUMMARY: mixture=1, n=56, h1=8.672704857171905, h_n=1.3074594513060012, grid_mse=2.670840e-04, val_avg_nll=3.244141e+00
SUMMARY: mixture=1, n=56, h1=9.32864712417655, h_n=1.4063464687509797, grid_mse=2.931597e-04, val_avg_nll=3.304753e+00
SUMMARY: mixture=1, n=56, h1=10.028906279517884, h_n=1.511914508490907, grid_mse=3.200808e-04, val_avg_nll=3.370912e+00
SUMMARY: mixture=1, n=56, h1=10.77612408976554, h_n=1.6245618318210187, grid_mse=3.474941e-04, val_avg_nll=3.442412e+00
SUMMARY: mixture=1, n=56, h1=11.573079102358838, h_n=1.7447073205285155, grid_mse=3.750503e-04, val_avg_nll=3.519009e+00
SUMMARY: mixture=1, n=56, h1=12.422692671625274, h_n=1.8727913853490334, grid_mse=4.024186e-04, val_avg_nll=3.600433e+00
SUMMARY: mixture=1, n=56, h1=13.328035204432394, h_n=2.00927690753409, grid_mse=4.292991e-04, val_avg_nll=3.686392e+00
SUMMARY: mixture=1, n=56, h1=14.292332631831053, h_n=2.154650214488014, grid_mse=4.554305e-04, val_avg_nll=3.776571e+00
SUMMARY: mixture=1, n=56, h1=15.318973113185024, h_n=2.309422090453513, grid_mse=4.805959e-04, val_avg_nll=3.870644e+00
SUMMARY: mixture=1, n=56, h1=16.411513979421127, h_n=2.474128823246014, grid_mse=5.046236e-04, val_avg_nll=3.968277e+00
SUMMARY: mixture=1, n=56, h1=17.57368892217507, h_n=2.6493332880581772, grid_mse=5.273867e-04, val_avg_nll=4.069131e+00
SUMMARY: mixture=1, n=56, h1=18.809415435750953, h_n=2.835626069377506, grid_mse=5.487997e-04, val_avg_nll=4.172874e+00
SUMMARY: mixture=1, n=56, h1=20.122802518957343, h_n=3.0336266220818184, grid_mse=5.688146e-04, val_avg_nll=4.279183e+00
SUMMARY: mixture=1, n=56, h1=21.518158644029945, h_n=3.2439844727995477, grid_mse=5.874161e-04, val_avg_nll=4.387746e+00
SUMMARY: mixture=1, n=56, h1=23.000000000000004, h_n=3.4673804626442823, grid_mse=6.046167e-04, val_avg_nll=4.498268e+00
SUMMARY: mixture=1, n=58, h1=1.150000000000001, h_n=0.16955824957813184, grid_mse=6.255915e-04, val_avg_nll=6.765130e+00
SUMMARY: mixture=1, n=58, h1=1.257245200261008, h_n=0.1853706916928384, grid_mse=5.255269e-04, val_avg_nll=6.087754e+00
SUMMARY: mixture=1, n=58, h1=1.3734091310423555, h_n=0.20249812888188234, grid_mse=4.402118e-04, val_avg_nll=5.534370e+00
SUMMARY: mixture=1, n=58, h1=1.4991450951099068, h_n=0.22103688538302396, grid_mse=3.674715e-04, val_avg_nll=5.080592e+00
SUMMARY: mixture=1, n=58, h1=1.6351478914282995, h_n=0.24108940371474383, grid_mse=3.054795e-04, val_avg_nll=4.707085e+00
SUMMARY: mixture=1, n=58, h1=1.7821560542147592, h_n=0.262764574806717, grid_mse=2.526859e-04, val_avg_nll=4.398879e+00
SUMMARY: mixture=1, n=58, h1=1.94095419178203, h_n=0.28617808284338986, grid_mse=2.078184e-04, val_avg_nll=4.144548e+00
SUMMARY: mixture=1, n=58, h1=2.1123754286970224, h_n=0.31145276534062843, grid_mse=1.698930e-04, val_avg_nll=3.935294e+00
SUMMARY: mixture=1, n=58, h1=2.2973039548746566, h_n=0.3387189889891009, grid_mse=1.381915e-04, val_avg_nll=3.764105e+00
SUMMARY: mixture=1, n=58, h1=2.496677685320418, h_n=0.3681150418119231, grid_mse=1.121995e-04, val_avg_nll=3.625122e+00
SUMMARY: mixture=1, n=58, h1=2.7114910343313126, h_n=0.39978754219827406, grid_mse=9.153007e-05, val_avg_nll=3.513281e+00
SUMMARY: mixture=1, n=58, h1=2.9427978080621444, h_n=0.4338918653890261, grid_mse=7.585876e-05, val_avg_nll=3.424181e+00
SUMMARY: mixture=1, n=58, h1=3.1917142194635466, h_n=0.47059258800510595, grid_mse=6.488611e-05, val_avg_nll=3.354086e+00
SUMMARY: mixture=1, n=58, h1=3.459422029698712, h_n=0.5100639512241227, grid_mse=5.832812e-05, val_avg_nll=3.299961e+00
SUMMARY: mixture=1, n=58, h1=3.747171820248661, h_n=0.5524903432259691, grid_mse=5.592321e-05, val_avg_nll=3.259461e+00
SUMMARY: mixture=1, n=58, h1=4.056286400019716, h_n=0.5980668015434125, grid_mse=5.744199e-05, val_avg_nll=3.230827e+00
SUMMARY: mixture=1, n=58, h1=4.388164351873201, h_n=0.6469995359693712, grid_mse=6.268936e-05, val_avg_nll=3.212722e+00
SUMMARY: mixture=1, n=58, h1=4.744283723104587, h_n=0.6995064726883786, grid_mse=7.149583e-05, val_avg_nll=3.204065e+00
SUMMARY: mixture=1, n=58, h1=5.12620586450917, h_n=0.7558178203159376, grid_mse=8.370034e-05, val_avg_nll=3.203920e+00
SUMMARY: mixture=1, n=58, h1=5.535579422781971, h_n=0.81617665854577, grid_mse=9.912994e-05, val_avg_nll=3.211473e+00
SUMMARY: mixture=1, n=58, h1=5.9741444911130195, h_n=0.8808395501217061, grid_mse=1.175811e-04, val_avg_nll=3.226049e+00
SUMMARY: mixture=1, n=58, h1=6.443736922953225, h_n=0.9500771768677612, grid_mse=1.388058e-04, val_avg_nll=3.247138e+00
SUMMARY: mixture=1, n=58, h1=6.946292814043166, h_n=1.0241750005272294, grid_mse=1.625049e-04, val_avg_nll=3.274384e+00
SUMMARY: mixture=1, n=58, h1=7.483853157914672, h_n=1.1034339491789436, grid_mse=1.883281e-04, val_avg_nll=3.307563e+00
SUMMARY: mixture=1, n=58, h1=8.058568680195929, h_n=1.1881711300166755, grid_mse=2.158820e-04, val_avg_nll=3.346534e+00
SUMMARY: mixture=1, n=58, h1=8.672704857171905, h_n=1.2787205692955033, grid_mse=2.447435e-04, val_avg_nll=3.391204e+00
SUMMARY: mixture=1, n=58, h1=9.32864712417655, h_n=1.375433980267346, grid_mse=2.744776e-04, val_avg_nll=3.441488e+00
SUMMARY: mixture=1, n=58, h1=10.028906279517884, h_n=1.4786815599462484, grid_mse=3.046561e-04, val_avg_nll=3.497293e+00
SUMMARY: mixture=1, n=58, h1=10.77612408976554, h_n=1.5888528155629416, grid_mse=3.348752e-04, val_avg_nll=3.558495e+00
SUMMARY: mixture=1, n=58, h1=11.573079102358838, h_n=1.706357421587148, grid_mse=3.647703e-04, val_avg_nll=3.624927e+00
SUMMARY: mixture=1, n=58, h1=12.422692671625274, h_n=1.8316261082155356, grid_mse=3.940253e-04, val_avg_nll=3.696384e+00
SUMMARY: mixture=1, n=58, h1=13.328035204432394, h_n=1.9651115822428467, grid_mse=4.223785e-04, val_avg_nll=3.772618e+00
SUMMARY: mixture=1, n=58, h1=14.292332631831053, h_n=2.10728948125364, grid_mse=4.496228e-04, val_avg_nll=3.853356e+00
SUMMARY: mixture=1, n=58, h1=15.318973113185024, h_n=2.258659362092274, grid_mse=4.756033e-04, val_avg_nll=3.938300e+00
SUMMARY: mixture=1, n=58, h1=16.411513979421127, h_n=2.419745724589291, grid_mse=5.002117e-04, val_avg_nll=4.027144e+00
