mixture,n,h1,h_n,grid_mse,grid_rmse,grid_max_abs_err,grid_mean_abs_err,val_avg_nll
2.0,51,1.150000000000001,0.18183096545968197,0.00048815875001265266,0.022094314879910912,0.20426047527244431,0.009863388512976648,7.430914957922468
2.0,51,1.257245200261008,0.19878792050696528,0.00040679717898708424,0.020169213643250552,0.17649613066402609,0.009200329653882955,6.6959422908930195
2.0,51,1.3734091310423555,0.21715505066832533,0.00034080500829406125,0.018460904861194134,0.15342043109788436,0.008567733029332775,6.102688073993078
2.0,51,1.4991450951099068,0.2370356521808529,0.00028711247131580134,0.01694439350687422,0.13429102346614608,0.007955900087969914,5.624210508728174
2.0,51,1.6351478914282995,0.2585395824067571,0.00024331716882068232,0.015598627145383093,0.12022667683506641,0.007372205091882322,5.238795014944637
2.0,51,1.7821560542147592,0.281783613858858,0.0002075725476612382,0.014407378236904805,0.1082495568344631,0.006826931476190327,4.929002386534121
2.0,51,1.94095419178203,0.3068918040041243,0.00017845524794738856,0.013358714307424519,0.09744365135086411,0.0063280954724901734,4.680795039101467
2.0,51,2.1123754286970224,0.33399588140285985,0.0001548361947577778,0.012443319282160118,0.08764240402790102,0.00587940337459924,4.4827552228797405
2.0,51,2.2973039548746566,0.36323564875582964,0.00013578396864135386,0.011652637840478604,0.07893227171478641,0.005480781426954863,4.325448205658571
2.0,51,2.496677685320418,0.3947594034464828,0.00012051291026650699,0.010977837230825887,0.07058726967362106,0.005131431508271921,4.2009795604235265
2.0,51,2.7114910343313126,0.4287243761806381,0.00010836689596962961,0.010409942169370088,0.063235617944005,0.00481599913205309,4.102752973071654
2.0,51,2.9427978080621444,0.4652971883413696,9.881838602677527e-05,0.009940743736098184,0.058525771204334276,0.004530722669495964,4.025376110969767
2.0,51,3.1917142194635466,0.5046543286925664,9.146496487521982e-05,0.009563731744210512,0.057521415398173015,0.0042826600623830455,3.964616961182415
2.0,51,3.459422029698712,0.5469826500805294,8.60156095410837e-05,0.009274460067361533,0.057160067888454305,0.004084719823809739,3.9173170727157647
2.0,51,3.747171820248661,0.592479886799241,8.226805524761598e-05,0.009070173937010028,0.057505071662699435,0.003949660629773466,3.881225413007519
2.0,51,4.056286400019716,0.6413551933013583,8.00827125707587e-05,0.008948894488748802,0.05833982142625684,0.003881962577055337,3.8547803036067814
2.0,51,4.388164351873201,0.6938297049537939,7.935809882825066e-05,0.008908316273474503,0.059390919195421714,0.003880634041036323,3.836891977220062
2.0,51,4.744283723104587,0.750137121553705,8.001039695365202e-05,0.0089448530984948,0.0606601762483042,0.003944836771761889,3.826766778524127
2.0,51,5.12620586450917,0.810524314338074,8.195792961016456e-05,0.009053061891435657,0.06199848880466485,0.004070516197863969,3.8237907896514827
2.0,51,5.535579422781971,0.8752519572375599,8.511072632022998e-05,0.009225547480785624,0.06335484109321246,0.004250061339476626,3.8274689011281424
2.0,51,5.9741444911130195,0.9445951831432345,8.936530274328875e-05,0.009453322312461834,0.0646562522178002,0.004474099192609246,3.837399250169829
2.0,51,6.443736922953225,1.0188442659728558,9.460449235114509e-05,0.009726484069341042,0.0660902009677484,0.004741834608324592,3.8532579469406265
2.0,51,6.946292814043166,1.0983053293418423,0.00010070153642390223,0.010035015516874014,0.06751605137859382,0.005032409102896956,3.8747768714546664
2.0,51,7.483853157914672,1.1833010826627073,0.00010752695876992643,0.010369520662495756,0.0690527713619622,0.005334846467057655,3.901711340314658
2.0,51,8.058568680195929,1.2741715855158082,0.0001149563440885741,0.010721769634186985,0.07063402620667075,0.005643004757037597,3.9338055453525884
2.0,51,8.672704857171905,1.3712750411534254,0.00012287715867600321,0.011084997008389457,0.07218198084406223,0.005952153638881437,3.9707674332579237
2.0,51,9.32864712417655,1.474988620018875,0.0001311932032394564,0.011453960155311192,0.07370121566367493,0.006257167037317396,4.012261661036987
2.0,51,10.028906279517884,1.5857093141820888,0.00013982603882010592,0.011824806079598342,0.07519582153570617,0.006554548448627569,4.057922487471126
2.0,51,10.77612408976554,1.703854823613394,0.00014871354317898107,0.0121948162421162,0.07666850696455846,0.006842422719115186,4.10738177820191
2.0,51,11.573079102358838,1.8298644752375435,0.0001578063861521405,0.012562101183804424,0.07811993453593284,0.007116900215244488,4.160303521737172
2.0,51,12.422692671625274,1.9642001757309022,0.00016706350208498726,0.012925304719231468,0.07955266530390226,0.007378289274092221,4.216415868732872
2.0,51,13.328035204432394,2.1073473990457128,0.0001764475818539455,0.013283357326141065,0.08096454728398182,0.007624550790563229,4.27553351046298
2.0,51,14.292332631831053,2.259816209666744,0.00018592132846955253,0.013635297153694617,0.08233718875662707,0.007853348031366449,4.337565945868419
2.0,51,15.318973113185024,2.4221423226272525,0.00019544488011773024,0.01398016023219084,0.08366580649355508,0.00806544665277114,4.402510307884467
2.0,51,16.411513979421127,2.5948882013332244,0.0002049745178683581,0.01431693116098412,0.08494485928547099,0.008258301756458534,4.4704306665217866
2.0,51,17.57368892217507,2.7786441942671374,0.00021446257850192047,0.014644540911272038,0.086168706217191,0.008432150842065078,4.541428532009815
2.0,51,18.809415435750953,2.974029711665076,0.0002238583678364241,0.014961897200436317,0.08733587213153149,0.00858632136590295,4.615610829501529
2.0,51,20.122802518957343,3.1816944432839396,0.00023310978936187709,0.015267933369054146,0.08844282092475622,0.008722424633180162,4.693061388540821
2.0,51,21.518158644029945,3.40231961839875,0.00024216535803176905,0.015561663086950863,0.08948172379473382,0.008839315127429153,4.773820194345602
2.0,51,23.000000000000004,3.6366193091936365,0.0002509762668892469,0.015842230489714726,0.09045040812594486,0.008937275718571464,4.857872122441406
2.0,53,1.150000000000001,0.17744885245640585,0.0006685550852383441,0.025856432183082492,0.33357623744442283,0.010470047109045087,7.8992629233238985
2.0,53,1.257245200261008,0.19399714612403463,0.000572170592436726,0.023920087634386418,0.3034242242678253,0.00986488826966666,7.106073914579413
2.0,53,1.3734091310423555,0.21192162978836113,0.000488111301200043,0.022093241075044717,0.273925016265129,0.009278017725531254,6.467834316323744
2.0,53,1.4991450951099068,0.2313231102546975,0.000414737713632657,0.020365110204284605,0.24552843654257137,0.008705109931789516,5.955783859584471
2.0,53,1.6351478914282995,0.25230879733083755,0.0003509105702648213,0.01873260714008654,0.21720219244220965,0.008143627382077741,5.546277143959646
2.0,53,1.7821560542147592,0.27499264932056083,0.0002957664527773554,0.01719786186644594,0.1894484915560999,0.007606419763920226,5.219676788647876
2.0,53,1.94095419178203,0.29949573391493184,0.000248566337064677,0.015765986713957264,0.1628306423968949,0.007108030108708869,4.959535892648083
2.0,53,2.1123754286970224,0.32594660502556055,0.00020860952704688122,0.014443321191709378,0.13779325592914157,0.006662953779220885,4.752061568508198
2.0,53,2.2973039548746566,0.3544816961183219,0.0001751967697042176,0.013236191661660752,0.11463543918187447,0.006269811341959473,4.585804923439379
2.0,53,2.496677685320418,0.385245730620542,0.00014762720863536246,0.012150193769457442,0.09351361394032712,0.005915379912871319,4.451482965646543
2.0,53,2.7114910343313126,0.4183921499894991,0.00012521632218016467,0.011190009927616896,0.07480696329932666,0.005591651151180692,4.341829599780101
2.0,53,2.9427978080621444,0.45408356004509004,0.00010732279661876385,0.010359671646281259,0.0589564944484714,0.0053042108246057285,4.251394532501916
2.0,53,3.1917142194635466,0.49249219618486867,9.337263468453218e-05,0.009662951654879175,0.05599926004846957,0.005057910546469534,4.176253210729944
2.0,53,3.459422029698712,0.5338004081151706,8.287144423134801e-05,0.009103375430649227,0.05345591492871836,0.004853303556711784,4.113651751587679
2.0,53,3.747171820248661,0.578201164747918,7.54015785551893e-05,0.00868340823382094,0.051344392252282094,0.004692502993636224,4.061659726281414
2.0,53,4.056286400019716,0.6258985799287162,7.060731563963418e-05,0.008402815935127591,0.04985187755321756,0.004574808747922395,4.0189064337203835
2.0,53,4.388164351873201,0.6771084596782668,6.817542312415381e-05,0.008256840989395026,0.04903694298260133,0.004506164342161889,3.9844303181509133
2.0,53,4.744283723104587,0.7320588716456634,6.781873453268197e-05,0.008235213083623396,0.04887513094298092,0.004498207680470994,3.957609793636165
2.0,53,5.12620586450917,0.7909907374890863,6.926735224459639e-05,0.008322701018575424,0.049322142947279254,0.004562544326962382,3.9381113336229907
2.0,53,5.535579422781971,0.8541584489164811,7.226777863892512e-05,0.00850104573796219,0.0505625732649535,0.004681491971177331,3.9258061786944167
2.0,53,5.9741444911130195,0.9218305081363157,7.658693972940229e-05,0.008751396444533998,0.05228942817762214,0.004836102417880416,3.920649619978316
2.0,53,6.443736922953225,0.9942901934861048,8.201703990682657e-05,0.009056325960720858,0.05450664499682293,0.0050189326950847366,3.9225525780734585
2.0,53,6.946292814043166,1.0718362510244668,8.837823529107304e-05,0.009400969912252302,0.05698939325803699,0.005226656993308864,3.9312875904762947
2.0,53,7.483853157914672,1.1547836128906144,9.551800360732352e-05,0.009773331244121603,0.059617421541785696,0.0054622076712401504,3.9464614385398393
2.0,53,8.058568680195929,1.2434641432538256,0.00010330770012449572,0.010164039557405103,0.0623578727194742,0.005718015653444938,3.9675605048443217
2.0,53,8.672704857171905,1.3382274126941307,0.00011163766868526803,0.01056587283120841,0.06503190995245281,0.005985291760251719,3.9940427023480956
2.0,53,9.32864712417655,1.4394415018746765,0.0001204124479446147,0.010973260588567771,0.06761051609729855,0.00625661903724914,4.025429357341354
2.0,53,10.028906279517884,1.547493835385469,0.00012954723492714998,0.011381881871076943,0.07007362916624937,0.006526773971892456,4.061357579418841
2.0,53,10.77612408976554,1.6627920466580213,0.00013896604257801682,0.011788385919116188,0.07240897682649466,0.006791384684242258,4.101583596703078
2.0,53,11.573079102358838,1.7857648748702482,0.00014860119994579757,0.01219020918384084,0.0746308094848071,0.0070484648793417365,4.145955443586509
2.0,53,12.422692671625274,1.9168630947813092,0.00015839331394768054,0.012585440554373953,0.07671490911774129,0.00729656199170895,4.194380272737341
2.0,53,13.328035204432394,2.056560480456613,0.00016829075053092612,0.012972692493500573,0.07865771519942323,0.0075339119501309825,4.246800994828019
2.0,53,14.292332631831053,2.205354803864053,0.00017824808568786882,0.013350958231073485,0.0804656120408361,0.007758452629479615,4.303183731403912
2.0,53,15.318973113185024,2.3637688693436654,0.00018822359674656327,0.013719460512227267,0.08214575249610662,0.007968235246334334,4.363510758206029
2.0,53,16.411513979421127,2.5323515849743816,0.00019817640144223492,0.014077514036300405,0.08370535574936194,0.008165030943682752,4.427773364986448
2.0,53,17.57368892217507,2.7116790718833172,0.0002080640721067753,0.014424426231458058,0.0851512584167063,0.008345540580657703,4.495961955220563
2.0,53,18.809415435750953,2.9023558125650526,0.00021784139885744805,0.014759451170604145,0.08648970984644351,0.008508503535789544,4.568053846529532
2.0,53,20.122802518957343,3.1050158393007394,0.00022746057007832325,0.015081795983181951,0.08772636099116765,0.00865271505989925,4.644001124998018
2.0,53,21.518158644029945,3.3203239637895656,0.0002368725895481015,0.015390665662930292,0.08886764891676327,0.008779973561620963,4.723721210721318
2.0,53,23.000000000000004,3.5489770491281143,0.00024602943842537384,0.0156853255760081,0.08992558346311494,0.008888477959024364,4.807091910412103
2.0,56,1.150000000000001,0.17336902313221425,0.0005667946124172958,0.023807448675095277,0.21913450061575235,0.010522811051017336,9.49501689421437
2.0,56,1.257245200261008,0.1895368453973181,0.0004652071603872292,0.021568661534439943,0.19118033255897743,0.009811897247157189,8.386425540515997
2.0,56,1.3734091310423555,0.20704921687797928,0.00038097880226061175,0.019518678291846805,0.16565076221384595,0.009111277106592482,7.482507096441333
2.0,56,1.4991450951099068,0.22600462667187365,0.0003116267684285017,0.017652953532723687,0.14272435860242016,0.008431577842901293,6.745651092618684
2.0,56,1.6351478914282995,0.24650781966402083,0.00025507194899890046,0.015970972074325986,0.12244057032667961,0.007789157335803075,6.145300371097278
2.0,56,1.7821560542147592,0.2686701340768469,0.00020950940701419313,0.014474439782395487,0.10471371467524528,0.007197695739207226,5.656780613446742
2.0,56,1.94095419178203,0.2926098540640232,0.0001733192341149645,0.013165076304942729,0.08972329180406709,0.0066717734882848845,5.260305205198931
2.0,56,2.1123754286970224,0.3184525778797345,0.0001450191772476595,0.012042390844332345,0.07816573528773725,0.006219611935086829,4.9400215036788575
2.0,56,2.2973039548746566,0.34633160216903586,0.00012325276777314301,0.011101926309120548,0.06794708341287492,0.005829635412579803,4.683080327205581
2.0,56,2.496677685320418,0.3763883229391289,0.00010680043104590953,0.010334429401080135,0.05971695127221668,0.005494427980223011,4.478839117794038
2.0,56,2.7114910343313126,0.40877265378589256,9.4599823714158e-05,0.009726244070254355,0.052840702572564804,0.005215129637895103,4.318297228259582
2.0,56,2.9427978080621444,0.44364346196465637,8.57639195154331e-05,0.009260881141415924,0.04975711938846647,0.004985878944993713,4.193749662626501
2.0,56,3.1917142194635466,0.48116902290921065,7.958840559205595e-05,0.008921233412037596,0.04984009351964889,0.004804387807131573,4.098570652229601
2.0,56,3.459422029698712,0.5215274938181974,7.55436263965719e-05,0.008691583652969802,0.05108286192964506,0.004669974638943395,4.027055934136286
2.0,56,3.747171820248661,0.5649074069435398,7.325129470477024e-05,0.008558697021437914,0.05258672621639636,0.0045882737026635865,3.9743252101513487
2.0,56,4.056286400019716,0.6115081832312205,7.245108725067878e-05,0.008511820442812382,0.054137869857746566,0.004563383937532497,3.936327565342157
2.0,56,4.388164351873201,0.6615406669807498,7.296468549556591e-05,0.008541936870263436,0.055531776435388605,0.004591399543926206,3.90992908117375
2.0,56,4.744283723104587,0.7152276822058312,7.466402436100966e-05,0.008640834702794033,0.056873040258127124,0.004653886952956483,3.8929476596355714
2.0,56,5.12620586450917,0.7728046113952884,7.744758022032738e-05,0.008800430683797662,0.058250917447759634,0.004747736054105749,3.8840096888514153
2.0,56,5.535579422781971,0.8345199973899963,8.122520602330455e-05,0.009012502761347957,0.05971500386188323,0.004874008923529447,3.8822675294821507
2.0,56,5.9741444911130195,0.900636169108663,8.590972233024593e-05,0.009268749771692293,0.061280880664764795,0.005033750372077709,3.8871295789967646
2.0,56,6.443736922953225,0.9714298918725041,9.141281459181399e-05,0.009561004894456125,0.06294016818068901,0.005224122924719899,3.898100715984824
2.0,56,6.946292814043166,1.0471930430965062,9.76434324230611e-05,0.009881469142949397,0.06468999307521077,0.005442576578115705,3.9147259109934036
2.0,56,7.483853157914672,1.1282333141326977,0.00010450791808334145,0.010222911428910134,0.06651529143096377,0.005683262560247823,3.9365858944927044
2.0,56,8.058568680195929,1.2148749390690643,0.0001119117108288735,0.010578833150630247,0.06835089342296387,0.005939926012795132,3.9633044705633127
2.0,56,8.672704857171905,1.3074594513060012,0.00011976245012340552,0.010943603159992852,0.07017480821738245,0.006207260656534646,3.9945494780639006
2.0,56,9.32864712417655,1.4063464687509797,0.00012797390140278515,0.011312555034243376,0.07197037570489095,0.006477414256846447,4.030024730192436
2.0,56,10.028906279517884,1.511914508490907,0.00013646976428348138,0.011682027404670876,0.07372565558629005,0.006744461984372433,4.0694583899596495
2.0,56,10.77612408976554,1.6245618318210187,0.00014518635703313705,0.012049330148731798,0.07543232026171146,0.007004772212153684,4.112596240117476
2.0,56,11.573079102358838,1.7447073205285155,0.00015407343818733365,0.012412632202209718,0.07708452761974423,0.007256022046160676,4.15920628562116
2.0,56,12.422692671625274,1.8727913853490334,0.00016309290863714018,0.01277078339950765,0.07867801921611292,0.007494655396331757,4.209094991383467
2.0,56,13.328035204432394,2.00927690753409,0.00017221566803215355,0.013123096739419152,0.08020951282395367,0.007719601163649381,4.2621285387107894
2.0,56,14.292332631831053,2.154650214488014,0.00018141732934732756,0.013469125040154893,0.08167635335932664,0.007930571720143675,4.318248867297076
2.0,56,15.318973113185024,2.309422090453513,0.0001906737254495708,0.013808465716710558,0.083076344633218,0.008126893334816327,4.377475985668872
2.0,56,16.411513979421127,2.474128823246014,0.0001999571315978175,0.014140619915612523,0.08440768703203812,0.008308339269640476,4.43989379035806
2.0,56,17.57368892217507,2.6493332880581772,0.00020923389857104455,0.014464919583981259,0.08566896975166303,0.008474605468769988,4.505623013540076
2.0,56,18.809415435750953,2.835626069377506,0.00021846381569967397,0.014780521496201477,0.0868591905067262,0.008623027118428694,4.5747888103566945
2.0,56,20.122802518957343,3.0336266220818184,0.00022760110933911547,0.015086454498626093,0.08797779011404659,0.008754518447880694,4.647490803935942
2.0,56,21.518158644029945,3.2439844727995477,0.00023659664377004668,0.015381698338286533,0.08902469354811145,0.008869933083455113,4.72378103865613
2.0,56,23.000000000000004,3.4673804626442823,0.0002454007114679126,0.015665270871195066,0.09000034808481952,0.008968024461073242,4.803652006079628
2.0,58,1.150000000000001,0.16955824957813184,0.00051931455852642,0.022788474247444034,0.19735124992099803,0.010252141241501398,6.780601399350758
2.0,58,1.257245200261008,0.1853706916928384,0.0004275048043395656,0.02067618930895066,0.16490466767264989,0.009556016728203432,6.142159400687535
2.0,58,1.3734091310423555,0.20249812888188234,0.0003526994648188295,0.018780294588180174,0.13748797531122164,0.008889978178293165,5.6294718579771565
2.0,58,1.4991450951099068,0.22103688538302396,0.0002919594081716941,0.017086819720816805,0.11449147758974085,0.008252804321899522,5.218886139733868
2.0,58,1.6351478914282995,0.24108940371474383,0.00024284498798096194,0.015583484462114432,0.09533631404844986,0.007656141973070734,4.890980353778506
2.0,58,1.7821560542147592,0.262764574806717,0.0002033271403305458,0.014259282602240051,0.08494996804105268,0.007120346442931205,4.629879651665866
2.0,58,1.94095419178203,0.28617808284338986,0.00017171417099532606,0.013103975388992687,0.07622394590335967,0.006646140701449488,4.422698474315506
2.0,58,2.1123754286970224,0.31145276534062843,0.00014659928828250247,0.01210781930334701,0.06769023933130387,0.00623607357323643,4.259034367436463
2.0,58,2.2973039548746566,0.3387189889891009,0.00012682261071411766,0.011261554542518438,0.059539068328920065,0.005889660758681486,4.1305141722755545
2.0,58,2.496677685320418,0.3681150418119231,0.0001114376773992154,0.010556404567806947,0.05185673624006722,0.00557800609801378,4.030410466384354
2.0,58,2.7114910343313126,0.39978754219827406,9.967798546501181e-05,0.00998388629066917,0.044745141339658054,0.005305479717433606,3.953317660676863
2.0,58,2.9427978080621444,0.4338918653890261,9.092548544808441e-05,0.009535485590576098,0.042617717417080134,0.005078114506539957,3.894866497066974
2.0,58,3.1917142194635466,0.47059258800510595,8.468398089597347e-05,0.009202389955656818,0.04379971541627042,0.004898195570061564,3.8514855659711738
2.0,58,3.459422029698712,0.5100639512241227,8.055741521102952e-05,0.008975378276765249,0.04551791456357014,0.004768815862725134,3.820242890203846
2.0,58,3.747171820248661,0.5524903432259691,7.823102780359945e-05,0.008844830569524747,0.04768568003670551,0.004706377506576406,3.7987740940100476
2.0,58,4.056286400019716,0.5980668015434125,7.745427261216264e-05,0.008800810906510982,0.05012311341068083,0.004701558206454035,3.785252586530221
2.0,58,4.388164351873201,0.6469995359693712,7.802609816557933e-05,0.00883323826043311,0.052620262325598695,0.004735212175856157,3.7783455098176835
2.0,58,4.744283723104587,0.6995064726883786,7.978328453913175e-05,0.008932148931759466,0.0549862356682711,0.004797571081894974,3.777135764390404
2.0,58,5.12620586450917,0.7558178203159376,8.259119137297832e-05,0.0090879695957336,0.05726494762123829,0.00488724995554331,3.7810252588192075
2.0,58,5.535579422781971,0.81617665854577,8.633540226391378e-05,0.009291684576217263,0.05944502665802259,0.005002462776361102,3.789638268690558
2.0,58,5.9741444911130195,0.8808395501217061,9.09135006098052e-05,0.009534857136308084,0.061510513225373535,0.005144992329102644,3.8027335237282767
2.0,58,6.443736922953225,0.9500771768677612,9.622785627142808e-05,0.009809579821349541,0.06348145594695909,0.005315774379657266,3.820129983593783
2.0,58,6.946292814043166,1.0241750005272294,0.00010218125469704957,0.010108474400078855,0.06537152331039678,0.00551583021049396,3.841653321671616
2.0,58,7.483853157914672,1.1034339491789436,0.00010867661850549328,0.010424807840219085,0.06720427654927247,0.00573661737964447,3.867108847246034
2.0,58,8.058568680195929,1.1881711300166755,0.00011562045437568185,0.010752695214488406,0.0690675427573588,0.005971861211795568,3.8962800040453627
2.0,58,8.672704857171905,1.2787205692955033,0.00012292818643465652,0.011087298428140938,0.07085789076211371,0.006216928198259942,3.9289447040538534
2.0,58,9.32864712417655,1.375433980267346,0.00013052905919343997,0.011424931474343291,0.07257253154963675,0.006468136345924642,3.964899240629951
2.0,58,10.028906279517884,1.4786815599462484,0.00013836885524492839,0.011763029169602887,0.07421239929276596,0.006719848264641209,4.003981553842594
2.0,58,10.77612408976554,1.5888528155629416,0.0001464097499222201,0.012099989666203029,0.07578181757697114,0.006970119468475508,4.046089271424687
2.0,58,11.573079102358838,1.706357421587148,0.00015462761449613432,0.012434935242940927,0.07728726188892532,0.007214033871688491,4.091190532933315
2.0,58,12.422692671625274,1.8316261082155356,0.00016300764178296733,0.012767444606614407,0.07873576076744296,0.0074509444451886534,4.1393264926281175
2.0,58,13.328035204432394,1.9651115822428467,0.00017153928637535286,0.013097300728598731,0.0801334374451975,0.007676843028175452,4.190604623747485
2.0,58,14.292332631831053,2.10728948125364,0.00018021136195493225,0.013424282548983103,0.08148451223477365,0.007890618611332766,4.245182762580226
2.0,58,15.318973113185024,2.258659362092274,0.0001890079146060264,0.013748014933292238,0.08279087476909501,0.008091074555821353,4.30324555847215
2.0,58,16.411513979421127,2.419745724589291,0.0001979052960100152,0.01406788171723146,0.08405217004217941,0.008275840653859607,4.3649769173284145
2.0,58,17.57368892217507,2.591099071543138,0.00020687069448033655,0.014383000190514375,0.0852662499023739,0.008444881805952355,4.430533097186342
2.0,58,18.809415435750953,2.7732970059772373,0.00021586220363637568,0.014692249781309044,0.08642981564430116,0.008596744977338932,4.500020773485141
2.0,58,20.122802518957343,2.966945366713762,0.00022483030008662794,0.01499434226922368,0.08753909682634531,0.00873244060914525,4.57348285970736
2.0,58,21.518158644029945,3.172679403327184,0.00023372039285005894,0.015287916563418932,0.08859045412771933,0.008850871624815262,4.650892875877985
2.0,58,23.000000000000004,3.3911649915626345,0.00024247595683395958,0.015571639503724699,0.0895808421675407,0.008951741226777507,4.7321569429627415
2.0,60,1.150000000000001,0.1677447402225789,0.0005763756246996276,0.0240078242391856,0.2919366929526692,0.010395134951080172,4.746936124106941
2.0,60,1.257245200261008,0.18338806044684067,0.000478779076474739,0.021881020919389,0.2597536450890004,0.009758310881969086,4.407804553352591
