file,mixture,label,h1_file,epoch,train_loss,penalty,eval_mse,h1,h_n,lr,loss
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2100,0.08060592,,0.0002910986,12.0,1.20605,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2200,0.06769475,,0.000282122,12.0,1.20605,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2300,0.05585234,,0.000272217,12.0,1.20605,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2400,0.04534764,,0.0002620781,12.0,1.20605,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2500,0.03643005,,0.0002522396,12.0,1.20605,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2600,0.02922102,,0.0002431944,12.0,1.20605,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2700,0.02364185,,0.0002353028,12.0,1.20605,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2800,0.01945212,,0.0002287242,12.0,1.20605,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2900,0.01635423,,0.0002234474,12.0,1.20605,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3000,0.01407054,,0.0002193615,12.0,1.20605,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3100,0.01237462,,0.000216314,12.0,1.20605,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3200,0.01109522,,0.0002141431,12.0,1.20605,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3300,0.0101091,,0.0002126917,12.0,1.20605,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3400,0.009330571,,0.000211815,12.0,1.20605,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,0,20.05869,,0.0006871691,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,100,5.400664,,0.0007637345,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,200,2.638865,,0.000764598,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,300,1.809324,,0.0006872823,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,400,1.21462,,0.0006123769,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,500,0.7608019,,0.0005197325,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,600,0.4695776,,0.0004461504,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,700,0.3111728,,0.0003925975,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,800,0.2240504,,0.0003589725,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,900,0.1737217,,0.0003380405,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1000,0.1407038,,0.0003233267,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1100,0.1152212,,0.0003118916,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1200,0.09432036,,0.0003028011,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1300,0.07985802,,0.0002949446,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1400,0.0686718,,0.0002880177,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1500,0.05935306,,0.0002817143,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1600,0.05130265,,0.000275901,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1700,0.04426266,,0.0002705338,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1800,0.0381049,,0.0002655569,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1900,0.03275442,,0.000260901,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2000,0.02816623,,0.0002565704,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2100,0.02428138,,0.0002526695,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2200,0.02101022,,0.0002492442,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2300,0.01826574,,0.0002462352,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2400,0.01597019,,0.0002435665,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2500,0.01405222,,0.0002411877,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2600,0.01244792,,0.0002390715,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2700,0.01110169,,0.0002372023,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2800,0.00996583,,0.000235569,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2900,0.008999659,,0.0002341599,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3000,0.008168951,,0.000232962,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3100,0.007445411,,0.0002319596,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3200,0.006806269,,0.0002311352,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3300,0.006233726,,0.0002304699,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3400,0.005714157,,0.0002299457,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,0,12.62327,,0.0006639714,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,100,2.944246,,0.0007670833,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,200,1.672811,,0.0006731192,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,300,1.187886,,0.0006074166,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,400,0.8669688,,0.0005607185,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,500,0.6418443,,0.0005098028,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,600,0.4497901,,0.000441296,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,700,0.2927723,,0.0003913725,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,800,0.2099912,,0.0003652154,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,900,0.1573934,,0.0003524802,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1000,0.1205215,,0.0003391968,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1100,0.09391417,,0.0003222408,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1200,0.07337554,,0.0003056138,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1300,0.05540854,,0.0002906683,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1400,0.04129107,,0.0002771896,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1500,0.03132878,,0.0002669684,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1600,0.02441774,,0.0002598908,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1700,0.01952296,,0.0002550845,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1800,0.0159903,,0.0002517447,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1900,0.01342421,,0.0002493575,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2000,0.01156481,,0.0002476122,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2100,0.01021848,,0.0002463222,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2200,0.009232569,,0.0002453796,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2300,0.008490534,,0.0002447177,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2400,0.007908888,,0.0002442857,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2500,0.007431809,,0.0002440403,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2600,0.007024226,,0.0002439429,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2700,0.006664962,,0.0002439597,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2800,0.006341195,,0.0002440609,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2900,0.00604451,,0.0002442223,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3000,0.005768359,,0.0002444267,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3100,0.005506427,,0.0002446654,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3200,0.005251755,,0.000244938,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3300,0.00499737,,0.000245245,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3400,0.004737769,,0.0002455774,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,0,0.3899753,,0.0006774354,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,100,0.08972272,,0.0006570685,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,200,0.06847998,,0.0006437983,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,300,0.04691618,,0.0006270783,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,400,0.03364385,,0.0006158033,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,500,0.02853236,,0.0005993295,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,600,0.02602887,,0.0005847413,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,700,0.02373557,,0.0005693943,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,800,0.02088276,,0.0005472567,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,900,0.01637612,,0.0005109546,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1000,0.009314493,,0.0004642608,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1100,0.004473093,,0.0004358958,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1200,0.002489322,,0.0004227911,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1300,0.001543935,,0.0004190581,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1400,0.001051746,,0.0004167831,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1500,0.0007665054,,0.0004142016,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1600,0.0005748841,,0.0004113595,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1700,0.0004346286,,0.0004082578,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1800,0.0003281973,,0.0004050432,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1900,0.0002479386,,0.0004018625,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2000,0.0001890262,,0.0003987963,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2100,0.0001468955,,0.0003958721,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2200,0.0001173497,,0.0003931002,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2300,9.685401e-05,,0.0003904819,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2400,8.262112e-05,,0.0003880139,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2500,7.257859e-05,,0.0003856893,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2600,6.525712e-05,,0.0003835,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2700,5.966657e-05,,0.0003814385,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2800,5.516824e-05,,0.0003794966,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2900,5.137095e-05,,0.0003776684,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3000,4.804037e-05,,0.0003759491,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3100,4.503811e-05,,0.0003743307,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3200,4.227881e-05,,0.0003728047,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3300,3.970882e-05,,0.0003713607,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3400,3.728916e-05,,0.0003699809,12.0,1.35011,0.005,relative
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,0,16.4608,,0.0006811112,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,100,4.189232,,0.0006982055,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,200,2.483019,,0.0006941,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,300,1.662347,,0.0006626268,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,400,1.096519,,0.0006205486,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,500,0.7269,,0.0005627197,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,600,0.5015918,,0.0005247985,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,700,0.353549,,0.0004949248,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,800,0.2472048,,0.0004683979,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,900,0.1867447,,0.0004436034,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1000,0.1516812,,0.0004219018,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1100,0.1295162,,0.0004043523,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1200,0.1143683,,0.0003900782,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1300,0.1033128,,0.0003780833,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1400,0.09480774,,0.0003677255,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1500,0.08789511,,0.0003584485,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1600,0.08170976,,0.0003494714,12.0,1.35011,0.005,mse
mixture1_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,1,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1700,0.07529678,,0.0003402724,12.0,1.35011,0.005,mse
